	id	sent0	label
4051	4051	You can stop trailer 2 minute	not-malayalam
4052	4052	അയ്യേ നാണക്കേട്... സത്യാ മുകളിൽ പറഞ്ഞത്... ഇത് കിളിച്ചുണ്ടൻ 2ആണ്.. ഡയലോഗ് പറഞ്ഞു തുടങ്ങുന്നതിനു മുൻപായി ഇക്കായെ ഒന്ന് പോയി കനായിരുന്നില്ലേ ലാലേട്ടാ..... ശേ.... മോശായി പോയി.....	Negative
4054	4054	ഒരു രൂപ കൊടുക്കാതെ ഏല്ലാ മലയാളം ചാനലും നിങ്ങൾക്ക് കിട്ടും .ഇത് നിങ്ങളുടെ പുതിയ അറിവ് ആണെങ്കിൽ താഴെ കൊടുത്ത ലിങ്കിൽ ഇതിന്റെ news und. ഇഷ്ടമായെങ്കിൽ ലൈക് അടിക്കുക	unknown_state
4055	4055	Mamangam mohanlalum marakkar mammookkayum ayirunnenkil.ith chanthuvine ormippikkunnu	unknown_state
4056	4056	ഏട്ടന്റെ പിള്ളേർക്ക് like അടിക്കാൻ ആയി ഒരു 50 ഏക്കർ ഒഴിച്ചിട്ടുണ്ട്	unknown_state
4057	4057	shane nigam soubin sreenath bhasi kidu padam pwolikum	Positive
4058	4058	Oru mass +class padam anu eenu ourapichu	Positive
4059	4059	Ente channel onnu 1000 subs aakitharuo plzz... just 358 required..	unknown_state
4060	4060	ചാക്കോച്ചൻ  മിഥുൻ മാനുവൽ സുഷിൻ ശ്യാം   പ്രതീക്ഷകൾ വാനോളം   ആൾ ദി ബെസ്റ്റ്	Positive
4062	4062	Avan charddichu saare maala kittiyilla eni edikkano venda kutta URUTTAM'''	unknown_state
4063	4063	marana mass Lalettan  From Tamilnadu	Positive
4064	4064	ippo erangunn Ella cinemayilum aju vargees indalloo	unknown_state
4066	4066	Bb sure... katta ikka fan.. fdfs locked	Positive
4067	4067	3.9 k dislikeooòoo... adhummm namudai laletaneeee...... aradaaaa Kai adichodikadaaaa	unknown_state
4069	4069	Muthaaapoooyyyyy hoooooooooo yyyyyyyyyyyyyyy odiyan loading	unknown_state
4070	4070	7 days to go for mamangam.	not-malayalam
4071	4071	Raja+ Murugan= Maduraraja Sambhavam kidukki  Waiting For re entry of mammookka	Positive
4072	4072	ഡെയിലി കേള്കുന്നവറ് ഉണ്ടകിൽ ലൈക് ഡികോമോ !	unknown_state
4074	4074	തിരുമ്പി വന്നിട്ടേന്ന് സൊല്ല്              * ജോഷി*	Positive
4077	4077	Padam kandittu  Vannavaradi  Oru kidukaachi Box office Karakkiyadi  Like	unknown_state
4078	4078	ഈ കുട്ടീടെ മൂക്കുത്തി ആരേലും എടുത്തിട്ടുണ്ടേൽ കൊടുത്തേക്ക്	unknown_state
4079	4079	Heavy Stills onnum oru rekshem illa adipoli fdfs locked	Positive
4080	4080	ആ ഇംഗ്ലീഷ് song കേൾക്കാൻ വേണ്ടി മാത്രം വീണ്ടും വീണ്ടും കാണുന്നവരുണ്ടോ	unknown_state
4081	4081	*ഈ സിനിമ മുതൽ ഇനി അങ്ങോട്ടാണ് സുരാജ് എന്ന സൂപ്പർസ്റ്റാറിന്റെ ആരംഭം*	Positive
4082	4082	Onnu vegam dec 14 ayya mathiyayirinnu	Positive
4083	4083	angamali diaries + amen = Porinju mariyam Jose!!!!	unknown_state
4084	4084	iii padathil.. Kottayam nannayiittu kanaan pattum .(( (manju Chechi )))  (kottayam))	unknown_state
4085	4085	Get  500 subscribers.ikka fans !!	not-malayalam
4086	4086	Aa last enikk valare ishttapettu എന്റെ ഏട്ടൻ	Positive
4087	4087	mr consistant mamooka ishtam ....oroo padavum ethra koli nedi ennthil alla marich janamansil ethikkuntila karym...ikka	unknown_state
4088	4088	300 cr adikkum ennu urappu ullavar like	unknown_state
4089	4089	Trailer കാണുന്നേ മുൻപേ like അടിച്ചവർ ഇവടെ കമോണ്	Positive
4092	4092	Mammookaye pole dailog eathu salgilum prasant cheyyan kazhiyillannu ippo eniku manasilaayi	Negative
4093	4093	Chunk alla chunk edippaaanu laalleettaaan	Positive
4095	4095	Ithuvare kanatha nivine kandenn thonunnavar undo	Positive
4096	4096	Ithiloke vannu dislike adikunnavane okke namikanam	Positive
4097	4097	ഈ സോങ് ആദ്യം ഇറക്കിയിരുനെൽ പടം തീർച്ചയായും ഹിറ്റ്‌ ആയേനെ	Positive
4101	4101	BGM ejjathi...romancham...athine pati adhikam paranju kandilla	Positive
4102	4102	trailar mas  padam marana mas rajayum pillarum kali thudagi  pakalam	Positive
4103	4103	Ithinekalum valya pulli ini indavumo nammude lalettan allathe. ....!	Positive
4104	4104	Maa ki chut mohan laal ki	not-malayalam
4105	4105	Njn oru katta lalettan fan anu pakshe ithoru oru onanora item thaneyaa 🥰🥰katta waiting	Positive
4106	4106	ഒരുപാട് നാളുകൾക്ക് ശേഷം ദാസേട്ടന്റെ നല്ല ഒരു പാട്ട് കേൾക്കാൻ പറ്റി	Positive
4107	4107	Heroine aaa Hani jadakkku pakaram vere vallo penpillerum mathiyarunnu	Mixed_feelings
4108	4108	യാഥാർത്ഥ്യങ്ങളിൽ നെയ്ത് പ്രതികാരത്തിൽ തീർത്ത വിസ്മയ ചിത്രം ആയിരിക്കും മാമാങ്കം,      -മമ്മൂട്ടി	Positive
4109	4109	Once upon a time there is a kallan and police   Mavvane kolgaandile irkk. Kollaame vidamaattee	unknown_state
4110	4110	നടനവിസ്മയം Mammootty Legend of Indian Cinema with Mamangam film. അടി മക്കളെ ഒരു LIKE മമ്മുക്ക ഫാൻസ്‌   ഇതാവണമെടാ Supreme Megastar	unknown_state
4111	4111	Nostalgia valiyoru marketing product aanu	unknown_state
4112	4112	Manju chechiye kaanan vanavar evide like	unknown_state
4113	4113	മൂക്കുത്തി കാണാതായപ്പോ ഇത്രേം ഡാൻസ് .അപ്പോൾ ആ അരഞ്ഞാണം എങ്ങാനും കാണാതെ പോയിരുന്നെങ്കിലോ .ഹമ്മോ ഓർക്കാൻ കൂടി വയ്യ	unknown_state
4115	4115	കൂതറ  BGM സ്കോർ...	Negative
4118	4118	#unni is a darling  #Iniya so underrated🤗	not-malayalam
4119	4119	ഞങ്ങളെ പഴയ മഞ്ജു ചേച്ചി തിരിച്ചു വന്നേ....	Positive
4120	4120	അവൻ വരുന്നു .....ഈ കലികാലത്തിൽ അവതാരമെടുത്ത അസുരൻ .... Shylock Teaser coming soon	Positive
4122	4122	ഈ ടീസറിന് 200k like കിട്ടും എന്നുള്ളവർ like adi MaMMooKKa	unknown_state
4123	4123	King Raja Fans want some Mutton Biriyani hahahaha	not-malayalam
4124	4124	ഏത് മരക്കാർ ആടോ തലയിൽ കിരീടം ഒക്കെ വച് ഉള്ളത്...  കഥകളിൽ നമ്മൾ അറിഞ്ഞ മരക്കാർ തലപ്പാവാണ് ധരിച്ചിട്ടുള്ളത്	Negative
4125	4125	ഇന്നലെ കണ്ടു പൊളി all are സൂപ്പർ വിനീത് ettan  ki കിടു ക്യാമറ  മ്യൂസിക് ബാക്ക്ഗ്രൗണ്ട്  kidakosi. ചിരിച്ചു ചിരിച്ചു  എന്റെ അമ്പോ	Positive
4128	4128	ജിത്തുവിന്റെ Mr.& Mrs. Rowdi പോലെ ആവുമോ	Mixed_feelings
4129	4129	Aaro oraal alla ente ettan.My big brother	unknown_state
4132	4132	KINNAN ORU RAKSHAYUM ILLA BGM KIDU	Positive
4133	4133	Dislike adichavarokke  ith okke kanditt engane dislike adikkaan saadhikunnu uvve	unknown_state
4134	4134	Ammachee.....kidu. ( mr.sree kumar menon ithokke nokki padikk.	Positive
4135	4135	Poleechoo Laletaa Ethe  Super Family Hit Ethe Orue Kidu Hitayeerikum Epravashiyathe Onam Adipolee ONAM Lava Kushal	Positive
4136	4136	I think Mookkoothi ennath  Enthenkilm code aakum.... Cinemayil....🤔🤔 Aayirikkum sure....	unknown_state
4137	4137	Dialogue pora msmmookka paranjaal onnoode ushaaraayene	Negative
4138	4138	Nalla oru film anuuu ellavarum poyi kanu....	Positive
4142	4142	മുഖ്യമന്ത്രി രാജിവെക്കുക.. ന്താ ഇത്.. നാട്ടിൽ മുഴുവൻ മോഷണം	unknown_state
4143	4143	Poda poyi chav eth nthada serial anno	Negative
4144	4144	Ithrayadhikam dislikes...... really ashaming... vallathoru manass	Negative
4145	4145	Mammooka yum lalettan ..um ullathu kond ningalku thallu koodan aayi..ivar illathirunnengilo?gilo gilo	unknown_state
4146	4146	Nta lalettaaaa..adaaar item. Murugaa ninta naalukal ennapettu kazhinju	Positive
4147	4147	Sheenam trailer.ee keleavan ed nirthaana aayille	Negative
4148	4148	ടീസർ എത്ര തവണ കണ്ടു എന്ന് ഓർമയില്ലാത്തവർ ലൈക്കീട്ട് പോ	unknown_state
4149	4149	Mamangam  a proud of Malayalam industry  Ikka	not-malayalam
4150	4150	ഈ പാട്ടിനോ അഭിനയത്തിനോ ഒരു കുഴപ്പവും ഇല്ല	Positive
4151	4151	Malayalam cenimakall vere our talattilekku ettiyrikkn uuu....gambeerammm....	Positive
4152	4152	Classum massum cherna oru onnonnara item	Positive
4153	4153	Njan njetti. Nivin ithvuvareillatha mikacha abhinayam	Positive
4154	4154	ഇത് എന്നാ അടിയാ.... ഒരു മരിയാ തൊക്കെ വേണ്ടടെയ്   നല്ല സൗണ്ട് സിസ്റ്റമുള്ള ഏതെങ്കിലും തീയേറ്റർ നോക്കി വെക്കണം ... ഫസ്റ്റ് ഷോ തെന്നെ കാണാൻ	Positive
4155	4155	അനശ്വരയെ കാണാൻ  ഞാൻ മാത്രമാണോ  വന്നത് 🤑	unknown_state
4157	4157	മമ്മൂക്ക ചെയ്യേണ്ട റോൾ ആയിരുന്നു ഈ movie  എന്ന്  ആർക്കൊക്കെ അറിയാം ?	unknown_state
4158	4158	10M adikkum ennullavar aadhyam like onn adiche	unknown_state
4160	4160	ഇന്ന് കാലത്ത് ബൈക്കിൽ കോളേജ് ലേക്ക് പോകുന്നതിനിടെ headset വെച്ച് ഈ പാട്ട് കേട്ടു ( കൂടെ അല്പം ചാറ്റൽ മഴയും ) പൊളി ഫീൽ	Positive
4161	4161	CBI fans pls Hit Like	not-malayalam
4162	4162	madhuraraja and lucifer randum 100cr club urrapayi	Positive
4163	4163	LOVE എന്നതിന്റെ പൂർണ്ണ രൂപം അറിയാമോ പറയുന്നത് ആരെന്ന് നോക്കൂ	unknown_state
4164	4164	കണ്ടിട്ടും കണ്ടിട്ടും വീണ്ടും കാണാൻ തോന്നുന്നവർ ഇവിടെ like.....	unknown_state
4165	4165	Onnum parayan illa polich adakki mammookka	Positive
4167	4167	ഇത് കേൾക്കുമ്പൊ മൊയ്തീനിലെ പാട്ട് ഓർമ്മവരുന്നത് എനിക്ക്മാത്രമാണോ?	Mixed_feelings
4168	4168	Once a king, always a king #JOSHIY Age in reverse gear  അത് സൗന്ദര്യത്തിന്റെ  കാര്യത്തിലല്ല പ്രതിഭയുടെ തിളക്കത്തിൽ #JOSHIY$	Positive
4170	4170	ലാസ്റ്റ് ആ മാര്‍ഗം കളി കളിച്ച ആളല്ലേ മംഗലശ്ശേരി നീലകണ്ഠന് ആയിട്ട് അഭിനയിച്ചത് 🤔🤔🤔 അത് എങ്ങനെ ശെരി ആവും 🤔🤔	unknown_state
4172	4172	എന്തൊരു ഊമ്പിയ ട്രൈലെർ aanante ലാലേട്ടാ 🤭 മുഖത്തു പഴയ ഭാവം പോലും വരുന്നില്ല  ഒരുമാതിരി വാതം വന്ന പോലെ ഉള്ള മുഖവും ബലൂൺ  ഊതി വീർപ്പിച്ച പോലുള്ള ശരീരവും  വീട്ടിലിരിക്കേണ്ട സമയം അതിക്രമിച്ചിരിക്കുന്നു   surely...  next #disaster on the way	Negative
4174	4174	രാക്ഷസൻ സിനിമയുടെ bgm മായി ചെറിയ ഒരു സാമ്യം	Mixed_feelings
4175	4175	പടം പൊട്ടി പന്നാ സാവും ,ടൈലർ ഒന്നിനും കൊള്ളില്ല ,ഒരു സംഭവവും അ ട്രാക്റ്റീവല്ല .ഒരു മാതിരി പെരുച്ചാഴി സിനിമക്ക് ഡ്രാമ സിനിമയിലുണ്ടായ പോലൊരു തൊട്ടിപ്പടം .	Negative
4176	4176	Ramesh ettante first padam oru feel good movie aayirunnu ethum angane aakum enn karuthunnu	Positive
4177	4177	Joshiyetta porinju ne konnad uru mattedile paripadiyayipoyi joshiyetta	Negative
4178	4178	ഇതിന്റെ ഡയറക്ട്ടർ അജയ് വാസുദേവ് തന്നെ ആണോ?	unknown_state
4179	4179	Asuran Fans like here Manju Warrier pakka acting	not-malayalam
4180	4180	പ്രാവിശ്യം ക്രിസ്മസ്മായി ബന്ധപ്പെട്ട ഒരു ചെറിയ തീംമുമായി നിങ്ങടെ മുന്നിൽ എത്തുകയാണ്  ഒരു ചെറിയ കോമഡി ഷോർട് ഫിലിം  ക്രിസ്മസ് ഗിഫ്റ്റ്  കാണുക, പ്രോഹത്സാഹിപ്പികുക,വിജയിപ്പിക്കുക  അഭിപ്രായങ്ങൾ പറയുക	unknown_state
4182	4182	Ath polichu  Onnum parayaanilla adipoli  Ikka is back.....	Positive
4183	4183	Ole..mookin aro kuthi..atha in-game padunne...mookithiiii mookithiiii bkandilllannn 🤔	unknown_state
4184	4184	1:34 Raju ettan allei back ill nilkunathee....?	unknown_state
4185	4185	ഇതിൽ ക്യാപ്റ്റൻ jacksparrow ന്റെ കപ്പൽ ഒക്കെ ഉണ്ടല്ലോ  🤣🤣🤣	unknown_state
4186	4186	0:44 -  0:46    Siddiquie behind laletan	unknown_state
4190	4190	ദൈവം പറഞ്ഞ ഒരു കാര്യത്തിനായി നീണ്ട എട്ട് വർഷം പ്രാർത്ഥിച്ച ലോക പ്രസിദ്ധ സുവിശേഷകൻ റെയ്നാഡ് ബോങ്കെ അനുഭവം ഈ പ്രധാനപ്പെട്ട സാക്ഷ്യം ശ്രദ്ധാപൂർവ്വം കേൾക്കുക !യേശു ക്രിസ്തു നിങ്ങളെ സ്വതന്ത്രരാക്കും !	unknown_state
4191	4191	Rajappanod pokan para....njangalkku njangade stephen chettan undallo	unknown_state
4192	4192	Raja 2 teaserinu  shesham kaanunnnavar like	unknown_state
4194	4194	ഡയരക്ടർ, കാസ്റ്റിങ്, പിന്നയാ  ടൈറ്റിൽ  മാസ്സ് തന്നെ പ്രതീക്ഷിച്ചു അതുതന്നെ കിട്ടി 🤩ഒരേ പൊളി  തിയേറ്റർ റിലീസിന്  കട്ട Waiting	Positive
4195	4195	ഇത്ര നല്ല സോങ് ഡീഗ്രേഡ് ചെയ്ത മൈരന്മാരെ എന്ത് വിളിക്കണം..🤔🤔	Negative
4196	4196	finally i met dulquer salman, fan boy moment	not-malayalam
4197	4197	Ikkada adutha 100kodi ikka marana Mass	Positive
4198	4198	Trissur pooram mathramalla nalla  terror gundayisom ulla naadanu trissur ennu arkelum ariyo?	unknown_state
4199	4199	2:18 to 2:20 mala kittan avane kondu nalla koozha chakka theetichal mathi. IDI movie	unknown_state
4200	4200	കുഞ്ഞികൂനനായും, ചാന്തുപൊട്ടായും, കല്യാണ രാമനായും, സൗണ്ട് തോമയായും, ബാലൻ വക്കീലായും വേഷ വൈവിധ്യങ്ങളിലൂടെ നമ്മെ വിസ്മയിപ്പിച്ച ജനപ്രിയ നായകന്റെ മറ്റൊരു പ്രകടനത്തിന് കൂടി സാക്ഷിയാകാൻ ഒരു ക്രിസ്തുമസ് കാലം വരവായ് #MySanta #official_trailer	Positive
4201	4201	ഇട്ടിച്ചായൻ ബോക്സ്‌ ഓഫീസിന്റെ എല്ലൂരി കോൽ കളി കളിക്കാൻ ഉള്ള വരവാണെന്ന് തോന്നുന്നു	Positive
4202	4202	മാജിക് കാണിച് ഒരു ജീരക സോഡാ ഉണ്ടാക്കി താ....	unknown_state
4203	4203	Raja  come back katta waiting	Positive
4204	4204	mammookkaye ee traileril kandu njettattavar aarum undavilla !	Positive
4205	4205	Itrem nalla pattine troll ittevane eduthit alakanam...	Negative
4206	4206	29K Dislike adichavar Padam kandu kaanum lo... Oro Dhurendhangal...	Negative
4207	4207	Lalettaa & Rajuettaa go ahead	not-malayalam
4208	4208	Newer comment kanan vannavar like chey	unknown_state
4209	4209	Oru avashyavum illarnu. Pavm Shreya! Kurachoode Nalla pattu kodutoode?	Negative
4211	4211	Oru Anya Basha  tharathekoodi role kodukkamayirunnu	Negative
4212	4212	Ikka Oru reskhem illatha trailer. Katta ikka fans . Like adich pwolik!!!	Positive
4214	4214	Bgm .. repeat mode .. njan maathram aano?	Positive
4215	4215	enth moonjiya padam oombiya kadha parachil avante konathile padam	Negative
4216	4216	Ettan fansil netti poya aarenkilum undo?    #maduraraja#waiting #	Mixed_feelings
4217	4217	Trailer മോശമാണെങ്കില്‍ ഉറപ്പിച്ചൊ മക്കളെ  കിടു പടമായിരിക്കും കാരണം trailer ല്‍ കാണിക്കാത്ത പലതും നമുക്ക് തീയറ്ററില്‍ നിന്നു കാണാം	Positive
4221	4221	machaane ith polikkum......ittichante vaka oru sample vedikett maathram...ini theater pooraparambaakkkaan...ittichan oru varavukoodi varunnundenn paranjekkk......(ittimani)	Positive
4222	4222	ee paattoke kandit directionil oru vasha pashak ,,,oru velipadinte pusthakam pole oru manam adikunnu	Negative
4223	4223	ഉയിരിൽ തൊടും തളിർ വിരലാവണേ നീ അരികേ നടക്കണേ അലയും ചുടുകാറ്റിനു കൂട്ടിണയായ് നാമൊരു നാൾ കിനാക്കുടിലിൽ ചെന്നണയുമിരുനിലാവലയായ്  ആരും കാണാ ഹൃദയതാരമതിൽ ഉരുകി നാമന്നാരും കേൾക്കാ പ്രണയാജാലകഥ പലവുരു പറയുമോ  ഉയിരിൽ തൊടും കുളിർ വിരലായിടാം ഞാൻ അരികേ നടന്നിടാം അലയും ചുടുകാറ്റിനു കൂട്ടിണയായ് നാമൊരു നാൾ കിനാക്കുടിലിൽ  ചെന്നണയുമിരുനിലാവലയായ് ആരും കാണാ ഹൃദയതാരമതിൽ ഉരുകി നാമന്നാരും കേൾക്കാ പ്രണയാജാലകഥ  പലവുരു പറയുമോ  വഴിയോരങ്ങൾ തോറും തണലായീ പടർച്ചില്ല നീ കുടയായ് നിവർന്നൂ നീ നോവാറാതെ തോരാതെ പെയ്കേ തുഴയോളങ്ങൾ പോൽ നിൻ കടവത്തോന്നു ഞാൻ തൊട്ടു മെല്ലെ കാറ്റേ ചില്ലയിതിൽ വീശണേ  കാറേ ഇലയിതിൽ പെയ്യണേ മെല്ലെ തീരമിതിലോളങ്ങളോളങ്ങളായി നീ വരൂ ഉയിരിൽ തലോടിടും ഉയിരായിടും നാം നാമൊരു നാൾ കിനാക്കടലിൽ ചെന്നണയുമിരുനിലാനദിയായ് ആരും കാണാ ഹൃദയതാരമതിൽ ഉരുകി നാമന്നാരും കേൾക്കാ പ്രണയാജാലകഥ പലവുരു തുടരുമോ	unknown_state
4224	4224	ഉണ്ണീ ആ മൂക്കുത്തി എടുത്തിട്ടുണ്ടെങ്കിൽ അങ്ങ് തിരിച്ചു കൊടുത്തേക്ക്	unknown_state
4225	4225	Tech and hack updates aaaii channal kannan marakallaaa..	unknown_state
4226	4226	4 DAYS TO GO  ഇട്ടിമാണി  Wating  ലാലേട്ടാ	Positive
4227	4227	മൂക്കുത്തി പോയ പെണ്ണുങ്ങള്‍ എല്ലാം ഭയങ്കര ഹാപ്പി, ഒടുക്കത്തെ ഡാൻസ്. ആണുങ്ങള്‍ എല്ലാം കട്ട കലിപ്പ്. ഹാ.. അവർ ആയിരിക്കും കാശ് മുടക്കി വാങ്ങി കൊടുത്തത് 🤷‍	unknown_state
4228	4228	ഈ പാട്ടീൽ ശ്രീനാഥഭാസിയെയും മതമയെയും  ആരും ശ്രദ്ധിക്കാതെ പോയോ എന്നൊരു സംശയം	unknown_state
4229	4229	Ithu matte..srk yude fan cinema pole.akuvo	Mixed_feelings
4230	4230	release date maatiyowaiting  ikka ishtam	unknown_state
4231	4231	കാസ്രോട്ടർ പണ്ടേ ഉഷാർ പുള്ളേരെ പ്രാന്തന്മാർ(psycho) എന്നാണ് പറയാറ്, ഇപ്പോൾ മലയാള ഫിലിമിൽ അതു ഒരു ബഹുമതി പോലെ ആയി മാറുന്നുണ്ട്	unknown_state
4232	4232	പൊറിഞ്ചു മറിയം ജോസ്.. ടീം ന് എല്ലാവിധ ആശംസകൾ .. ഹിറ്റ്‌ സിനിമളുടെ  സംവിധയകാൻ ജോഷി സാർ ന്റെ ഈ സിനിമയും സൂപ്പർ ഹിറ്റ്‌ ആയിരിക്കും              സ്വസു  (സ്വാസിക  )നും ഈ മൂവിയിൽ അഭിനയിക്കാൻ കഴിഞ്ഞതിൽ അതിലേറെ സന്തോഷം ആണ് ഞങ്ങൾക്കു.. സ്വസുന്റെ അഭിനയരംഗത്തു മികച്ച തുടക്കം ആകട്ടെ ഈ മൂവി...PMJ ക്. AKSFA യുടെ ആശംസകൾ	Positive
4233	4233	Ente   ikka	Positive
4234	4234	Late aayipoi movie kaanan! So Soubikka and shaine casting cheyyunna eni ella muvie duty leavedth kandirkum	Positive
4236	4236	Ithu polikkum..  Njangalu trissur kkarude padamaa..  Ellavarum poyi kandu polichadakku	Positive
4237	4237	Double roll undo...   ennoru thonnal	unknown_state
4239	4239	Producer driver aayathu kondu nalla thallu kaannum. Allenkil manapoorvam ithine flop aakkum. Neratte thalliyathokke satyam aannennu kaannikkaan. Pakshe feel good feel undu trailerinu undu. Mohanlalinu pakaram Dileep, Jayaram, Biju Menon, Jagadish ot Joju George mathi aayirunnu. Mohanlal kullamakkum Drama kullamakkiyathu pole.	Negative
4242	4242	similar to Kirik party (kannada movie)	not-malayalam
4243	4243	ഈദ് ഏതാ ഒരു പോൺഹ തടിയൻ KOMALI	Negative
4245	4245	മൂക്കുത്തി ഇണ്ട്  ഞാനെ കണ്ടുള്ളു ഞാൻ മാത്രമേ കണ്ടുള്ളു  ഉണ്ണിയേട്ടൻ  അടുത്ത മൂക്കുത്തി  വാങ്ങാൻ താല്പര്യം ഇല്ലാത്ത  ഇരിപ്പാണ് 🤭🤭🤭🤭🤭🤭	unknown_state
4246	4246	@02:19 Ee scene theatril polikkum .... Lalettta :):>3	Positive
4247	4247	Pulimuruganile pole Climax il nala kidukachi fight und en urapa.	Positive
4248	4248	നവംബർ 2019  എപ്പോഴും ഒരു നൊസ്റ്റാൾജിയ feel എത്ര പേര് ഇപ്പോഴും ആസ്വാദിക്കുന്നു..	Positive
4249	4249	ikka scholl mass dailogue ellarum maranna mattoru item und therrunnillallo katta exitment raju ettan  full suspence...	Positive
4251	4251	Abrid shinte ella moviyilum e penkutty undakum	unknown_state
4252	4252	ട്രൈലെർ കണ്ടു കിളി പോയവർ ഇവിടെ നീലം മുക്കുക	unknown_state
4255	4255	THE FACE OF INDIAN CINEMA Mammookkaaa	not-malayalam
4256	4256	Anurag kashyap aa per matram mathi	Positive
4257	4257	Ee song kure times kelkkumbol valya kuzhapallya ....aadyam kettapol ishtapettillayirunnu..	Mixed_feelings
4259	4259	ഇക്കാ..ഇക്കാ...എന്റെ ചുവന്ന ഷഡി  കണ്ടാ   Salim Kumar.jpg  അപ്പോഴാ അവൾടെ മൂക്കുത്തി...ഓഡ്രി	unknown_state
4260	4260	Immathiri oru tovino padathin waiting aarnn.......achayan polikkum .........mass Padam .......	Positive
4261	4261	Ini theatril poy climax koodi kanda mathi bakki ellam aayi	Negative
4262	4262	ഇതിനെക്കാൾ നന്നായിട്ട് സ്കൂൾ പിള്ളേർ ട്രൈലെർ ഉണ്ടാക്കുമല്ലോ !!	Negative
4263	4263	അല്ലേലും ജോജു ഏട്ടൻ എതു പടത്തിൽ കേറിയാലും അതിൽ ഒക്കെ പൊളിക്കും	Positive
4264	4264	Support cheyyan Lalettan fans undoo ivide ????	unknown_state
4265	4265	രണ്ടു വട്ടം ട്രൈലർ കണ്ടവർ അടി ലൈക്....	unknown_state
4266	4266	nyz .padam polikkumhikka with akka ishtamh	Positive
4267	4267	cinema kandu related scenesonnum filmil illa means trailarilulla	unknown_state
4268	4268	കഞ്ചാവ് അടിച്ചു എവിടെലും ഊരി വെച്ചാൽ കാണില്ല മൂക്കുത്തി...  കെട്ട് ഇറങ്ങിയിട്ട് പോയി തപ്പി നോക്ക്	unknown_state
4269	4269	ith pwolikkum enn urappullavar adi like	Positive
4270	4270	Ethre pravashyam kandu enn ariyilla.....MAMANGAM HISTORY OF THE BRAVE HISTORY THE  POWER HISTORY OF AN ERA....	Positive
4271	4271	Lalettande Innathe level kande asooyade kuru pottiyavammarde 5.1K dislike	Negative
4273	4273	Jayachettan keeee jayi.... Love u etta....	Positive
4275	4275	0:47 aa chiri adar villanism thanne	Positive
4276	4276	Mamangathil Njan Kanan Kaathirikunnathu Unniyettan (Unni Mukundan)kananaa.Ithil Unniyettan Maranaa Mass Aayirikum Ennu 100% orappaaa	Positive
4278	4278	തികച്ചും വ്യത്യസ്തം അല്ലാത്ത ഒരു ചാനൽ	unknown_state
4279	4279	Screen presence il mass kanikaan mammukka kazhinjitte mattaarum	Positive
4280	4280	Waiting to watch.   എന്റെ റെസിപ്പികൾ കൂടെ കാണാമോ...	unknown_state
4281	4281	mavoist allla movoistinde achan vannaaalum nammal adichodikkumm	unknown_state
4282	4282	VERSION 2.0 ALLAYIRUNO???IPPO ANGANE 5.25 AYIII.??	unknown_state
4283	4283	നല്ലൊരു മൂക്കുത്തി കളഞ്ഞു പോയിട്ടും പെണ്ണിന് എന്താ സന്തോഷം...ചിരിച്ചോണ്ട് തപ്പി നടക്കുന്നു പെണ്ണ്...	unknown_state
4284	4284	Gimitt fans like adi guhan... Fans karayu... Gee gee	Negative
4285	4285	Kalkikku malayalathinte dhathuputhran alluarjun fansite vijayaashamsakal	unknown_state
4286	4286	5 Things you should know about Moothon.. മൂത്തോനെ കുറിച്ച് അറിഞ്ഞിരിക്കേണ്ട 5 കാര്യങ്ങൾ	unknown_state
4287	4287	Best film for weekends, very relaxing, 🤗	not-malayalam
4288	4288	ആരോ ഒരാളല്ല... എന്റെ  ഏട്ടൻ... My Big brother	unknown_state
4289	4289	സമകാലീന കേരളത്തെ ഇത്ര കൃത്യമായി വർണ്ണിച്ച വേറെ ഒരു കവിത ഇല്ല	Positive
4290	4290	0:43 -0:47 shain nte thala aatal adipoli	Positive
4291	4291	വിനീതേട്ടന്റെ എല്ലാം ഞാൻ കാണാറുണ്ട് നിങ്ങള് പൊളിയാണ് ബ്രോ പടം ഞാൻ കണ്ടിരിക്കും	Positive
4292	4292	പഹയന്മാരെ..... ഇജ്ജാതി കമന്റ്‌ ഇടാതെ.... ചിരിച്ചു ചിരിച്ചു ഒരു വഴിക്കായി......	unknown_state
4295	4295	Adhyam Cheka chivandha vaanam polae thonni....pinne maari  Vivek oberoi....spl aayi thonni	Positive
4296	4296	Charithra purushyan  Living legend  Mahanadanam Megastar mammootty	Positive
4297	4297	entee moone goosebumbs overload raju ettan direction polikum	Positive
4298	4298	ഞാൻ കാത്തിരുന്ന പടം എത്തി മക്കളെ എല്ലാരുടെയും ഫുൾ സപ്പോർട്ട് ഉള്ള മലയാളികളുടെ നടൻ	Positive
4299	4299	ആരോ ഒരാൾ അല്ല എന്റെ ഏട്ടൻ മൈ ബിഗ് ബ്രദർ	unknown_state
4300	4300	veruthe oru pattu oru feeligum illa	Negative
4301	4301	എന്തൊരു ബോറാണ്. ലാലേട്ടൻ ഇമ്മാതിരി പടങ്ങളിൽ അഭിനയിക്കുന്നത് നിർത്തിക്കൂടെ?	Negative
4302	4302	വീഡിയോ അപ്‌ലോഡ് ചെയ്ത മഹാനോട് ഇത് Thugs Of Hindustan എന്ന സിനിമയിലെ രംഗങ്ങളാണ്	Negative
