	id	sent0	label
3314	3314	Mokka, pekadathaan venum ippadiyum pekaadda kudaathu	Negative
3315	3315	Yenda Ajith fans gala like pandra like pandra nu dislike ah pandringa .. thu.. nandri ketta nainga.. pink remake Ku irukuda ...	Negative
3316	3316	U kena tunggu lebih lama lagi  untuk tahu saya   Kita sedang menunggu untuk CHiYaN	not-Tamil
3318	3318	Enrum thala ajith,  eppavum ajith, ethilium ajith, ajith ajith ajith ajith ajiththan	Positive
3319	3319	ياصديق هذا مافي كويس خلي ولي كلو كزاب	not-Tamil
3320	3320	Viswasathukku irundha verithanan indha padathukku fans kitta illa	Positive
3321	3321	Seems like God father Gang in Field	not-Tamil
3322	3322	திண்டிவனம் வன்னியர் சங்கம் சார்பாக .. இத்திரைப்படம் வெற்றி பெற வாழ்த்துக்கள்	unknown_state
3323	3323	Avan avan jaathi la ponna kattita entha prachanayum illa ..thayavu seithu ena jaathi veri puduchavan nu solli comment pannirathinga.jaathi illanu sollitu vantharathinga athu oru arasiyal ku pesara poiyana vaartha	unknown_state
3324	3324	இந்த படத்தை வன்னியர்கள் அனைவரும் பார்க்க வேண்டும்	Positive
3325	3325	Pwli pwli 1:41 bgm vere levl	Positive
3326	3326	94K left for 600K likes	unknown_state
3327	3327	அசுரன் போன்ற படங்கள் அந்த காலகட்டத்தில் அவர்களுக்கு நடந்த கொடுமைகளை எடுத்துரைக்கிறது நெல் ஒரு படி அதிகமாக கொடுத்ததர்க்கு அவர்களது கிராமத்தையே எரித்து சமூகம் தான் இது.	Mixed_feelings
3328	3328	Evan da athu amma photo va director kita kaata chinna amma va photo va kaatunathu....	Positive
3329	3329	இத்திரைப்படத்தின்  கதை ... ஆனால்  குறிப்பிட்ட  சமூகத்தினர்  மட்டும்  இதை செய்கின்றார்கள்  என  காண்பித்திருப்பது  ஏற்புடையதல்ல .... இதுபோன்று  நாடக காதல்  நடத்துபவர்கள்  அனைத்து சமூகத்திலும் உள்ளனர் ....  அந்த குறிப்பிட்ட  சமூகத்திற்கு  எதிராக இத்திரைப்படம்  அமைந்ததால் தான்  comment box ல்  இத்தனை வாழ்த்துக்கள் .....  எனினும் director இத்திரைப்படத்தின்  மூலம் எதை செய்ய   நினைத்தாரோ  .. அது  அழகாக  நடந்துக் கொண்டிருக்கின்றது  ... எ . கா : comment box .	Mixed_feelings
3330	3330	கவுண்டனுக்கு கத்தியும்,புத்தியும் ஒன்னு.....      🦁	unknown_state
3331	3331	Ha Ha  Puli Part 2  Thank You Baharathan  Ur Going to Next Simbudevan	Positive
3333	3333	Kola Gandula Iruken Padam PakkaSweet Star Enga Super Star	Positive
3334	3334	Hi hello brain mask pakkathil irundu naan unga rahuman	Positive
3336	3336	Thalaivaaa Kola Massssss Therikka Viduddinga Anna  .... Thalaivaaa Masssssssss BGM Ellam Therikkudhu	Positive
3337	3337	Damnnnnnnnnn........ The style the massssss. It's unbielavable. Thalaaaaaaaaa	Positive
3338	3338	Inga rajini vena but soldravan poora ttv support panni avana admk sekra mama vela paakuravan thaan	Negative
3339	3339	super star is superb......Rajni sir you are great....	Positive
3340	3340	விஸ்வகர்மா சமூகம் சார்பாக இந்த திரைப்படம் வெற்றி பெற வாழ்த்துக்கள்	Positive
3342	3342	நீ போடா புண்டைபடம் ஓடாதடா உங்ககிட்ட ஆண்மையே இல்லடா அதனால் தான் டா அவ்ளோ தான் எங்ககிட்ட  வராங்க	Negative
3345	3345	vijayyyyy anna trailer semmmma maas#kalakittinga#THETI WAITING NA	Positive
3346	3346	கண்டிப்பா படம் வேற லெவல் ல இருக்கும்...🤣🤣🤣🤣🤣🤣🤣	Positive
3348	3348	are you virgin scene iruka	Positive
3349	3349	Pa. Ranjith போன்ற இயக்குனர் ah... சரியான படம் #draupathi சாதி படம் அல்லா பெண்கள் மானம் காக்க வந்த நீதி படம்	Positive
3350	3350	Hrithik...aaj khush toh bahot honge tum🤣🤣	not-Tamil
3351	3351	Super star Super star Super star super Super star Super star Super star Super  super Super star	Positive
3352	3352	Illayaraja sir semma and Shri ram voice la two songs marana mass	Positive
3354	3354	Indha padam shooting la dhan arya. Sayeesha va correct panirupaano	unknown_state
3356	3356	செம்ம   நா அரசியலுக்கு வாரது உறுதி  செம்ம	Positive
3357	3357	Koi hindi janane Bala comment padh raha hai like karo	Positive
3358	3358	Dei Therikke Arjun Fans Hit Like	Positive
3359	3359	Innaiki nadantha sirappana sambawavam ithuthan...marana maassss thalaiva	Positive
3360	3360	King maker thala .... wonderful hero...love u thala ....love u love u love u.....	Positive
3361	3361	Trailer la yae padam paatha feel thala mass	Positive
3363	3363	kajal agarwala paatavanga like here	unknown_state
3364	3364	Sema fun aadhi... அதுல மெர்சல் மற்றும் விஸ்வசம் சூப்பர்.... Hip hop....	Positive
3365	3365	50K left for 12M views	unknown_state
3366	3366	I am jayam ravi anna fan.	Positive
3367	3367	Youtupe தெரிக்க விட்டாச்சி..... 30 நிமிடம் 100 k LIKE....	unknown_state
3368	3368	pangaaligala intha vegam patthathu innum vegama views ah therika vidunka	Positive
3369	3369	Vjs fans hit like like	unknown_state
3370	3370	Adchu thooku maira thookunu oru song vandhuchu12million views dhaan...nammalu vandhu orae nal la 10million views	Mixed_feelings
3371	3371	Omg ......kannkana looks like absolutely amma	Positive
3372	3372	I think movie looks like God Father movie..!	not-Tamil
3374	3374	Arjun scientist siva hero  Like batman	Positive
3375	3375	நான்கு மில்லியன் வியூவ்ஸை கடந்து ட்ரைலர் நாலா பக்கமும் ரீச் என்பதை நமக்கு உணத்துகிறது.	Positive
3376	3376	Like vennum ennum narayaaa narayaaa narayaaa	Mixed_feelings
3377	3377	Ethu poola Aathigama padam varranum anna neega pannuga naaga support penrom	Positive
3378	3378	Simbu pundavayan ennda inthe padathile pottingge	Negative
3379	3379	#NGK may31 #kaappaan august30 #suraraipotru #2020  Marana waiting for thalaivar tharisanam	Positive
3381	3381	ட்ரைலர் பாக்கும்போது ஒன்னு மட்டும் புரியுது படம் மாஸ் இருக்க போகுதுனு	unknown_state
3382	3382	19.2k views to 12M  ......	unknown_state
3385	3385	இந்தப்படம் வெளியிடவேண்டும் ரெட்டியார் சமுதாயம் ஆதரவு	Positive
3386	3386	Semma mass and class nu solravanga like panuga	Positive
3387	3387	1:55  Koola gandla eruke superrrrr	Positive
3388	3388	தல அஜித் மச்சான் ரிச்சர்ட்... படம் வெற்றி பெற வாழ்த்துக்கள்...	Positive
3389	3389	தேவர் சமுதாய மக்கள் சார்பாக படம் வெற்றி பெற வாழ்த்துகிறோம்	Positive
3390	3390	indha trailer paakumbodhu enakkum andha disorder vandhrumo nu irukudhu pa	unknown_state
3391	3391	Movie patutu vanthu patavanga la like podunga	Positive
3392	3392	1.00 என்னடா Bittu படம் எடுக்கரிங்க	unknown_state
3393	3393	BGM engayeo ketta mathiri irruku 🤔🤔🤔🤔	Positive
3394	3394	என்கிட்ட பணம் இல்லை  இல்லனா நாணும்  வருவேன் ஒரு இயக்குனரா  என் இனத்தை காக்க  இது வன்னியர் தேசம்  வன்னியர் பூமிடா	unknown_state
3396	3396	Ada aamaigala 1m like kooda varlaya aamai Ajith	Mixed_feelings
3399	3399	Came here after Dir Shankar's Post	not-Tamil
3401	3401	Vera level acting thalaivar Mass's pakka mass sry petta masssss SSS	Mixed_feelings
3402	3402	பரியேறும் பெருமாள் படத்துக்கும் ஆதரவு தராங்க  இந்த மாதிரி வசனம் வர்ற படத்துக்கும் ஆதரவு தராங்க   இந்த டிசைனே புரியலை யே	Mixed_feelings
3403	3403	#என்றும்_தலஅஜித் #NerkondapaarvaiTrailer Crossed 11 Million Views.	Positive
3404	3404	Manusha vera level la irukaru	Positive
3406	3406	கேரளா வாழும் வீர முத்தரையர் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்	Positive
3407	3407	Pongadaa,,, saathi thooki pudikkura thevudiyaa pasangalaaa,,,,, antha saathiya kandupudichu vachavanuku,, paapanuku,,, ni inga entha saathikaaraana irunthaalum, ninga thevudiyaa pasanga thn.......	Negative
3408	3408	இந்தப் படம் வெற்றி பெற வாழ்த்துக்கள்  இப்படிக்கு  ஒரு பள்ளி மாணவன்	Positive
3409	3409	Fucking 3k dislikes.... All dat 3k r wig visay pans till 12:07 Am	Negative
3410	3410	34k dislikes...... Vera edhum illa....ellame vaithu erichal,poramai, gaandu, haters...athhaa..... vekkam kettavargal	Negative
3411	3411	Marana mass thalaiva atuchi thulpannu thalaiva	Positive
3412	3412	Vijay sethu pathu mangatha thala maariye irruku	unknown_state
3414	3414	K****la therikka vittinga trailer ah semma fun irukku theater	Positive
3417	3417	Tharamaana Sambavam seiya pooraru Karthik subburaj Semma style ah Thalaivar and masss ah Namma vj Sethupathi Anney	Positive
3418	3418	NadippinNayagan suriya sir Versatile actor in kollywood..  Kaappaan loading....	unknown_state
3419	3419	1:06 poduu thala semma entry masssss	Positive
3420	3420	therikattum therikattum therikattum .................... Enemies payaluka nadunkattum nadukattum  therri'..................................................................................TERROR.................................DA DA DA..........	Positive
3421	3421	Woww!! Dhamaakedaar!! Thousands of likes .. @0:42 uski to lag gyi..	not-Tamil
3422	3422	ukkandha idatthilirundhu velai solbavanukkum uyirai panaiyam vaithu velai seiyabhavanukkum vidhayasa irukku thalaaaaaaaaaaaaaaaa love you ever	Positive
3423	3423	ELLARUM VAIYILA VIRALA VEIKIRA ALAVUKU THARAMA SAMBAVAM IRUKKU THALA DAAA!	Positive
3424	3424	I am a Thalapathi fan, But now I love Thala also, Hattsoff Thala for the hard work. தலயின் கடின உழைப்புக்கு ஹெட்ஸ்ஒப் தல. தளபதி ரசிகன்	Positive
3425	3425	என்னடா மேக்கப் மேன் சிங்கத்துக்கு மேக்கப் போட சொன்னா முயல் குட்டிக்கு போட்டு வச்சு இருக்க!!!!!!!	Positive
3426	3426	bro semaya iruku waiting for movie first day poi pathuduva ore fun ah iruka pothu	Positive
3427	3427	Thalaiva semma mass 2.0 Sama super mass	Positive
3428	3428	Keka beka short film mariye irukey	Negative
3429	3429	ஜாதி அழிஞ்சுடுச்சு நம்புங்கடா🤣அழிச்சது நம்ம சுடலையும் அவுங்க அப்பனும்தான் நம்புங்கடா	unknown_state
3431	3431	பட குழுவினர்க்கு ஒரு வேண்டுகோள் தயவு செய்து ஏந்தா ஒரு காட்சிகள் நீக்கம் வேண்டாம்	Positive
3433	3433	Sema padam  4 padam partha mari erukku	Positive
3434	3434	Padam peru #Sangathamizhan Producer yaru na #BharathiREDDY :/  What an irony!	Negative
3435	3435	Keka beka keka beka nu oru short film vanthuchu antha concept ithu copy da deiiiiiiiii mersal vetrimaaran laam athula varum	Positive
3436	3436	01:08 semma rangaraj pandey mass sir rangaraj pandey mass	Mixed_feelings
3437	3437	JM rav : chinna vayasula  oru aerila kulipomla anga kootitu poda Yogi B : adhu Mela dhanda nadanthutu irukom	unknown_state
3438	3438	cmt la semma comady poittu irukku 🤣	Mixed_feelings
3439	3439	collegla erundhu pakarvangum matum enga like panunga marana maas petta.....	Positive
3440	3440	Nalla sambhathikka jathi veriya use pandranga	unknown_state
3441	3441	Vaa thala Vaa thala unakkaga thaan ulagamey waiting	Positive
3442	3442	1m likes innum vijay anna va thavira vera evanum thottathu illa	Mixed_feelings
3443	3443	Malayalam lady superstar Manju Warrier like podungaaaa...	Positive
3444	3444	all thala fans ellaarum oru addadance pottudu ponga	Positive
3447	3447	Yarellam kamalvude video song wait pannura🤩🤩	unknown_state
3448	3448	Rangaraj Banda irukaru apa rendu periya thalaigalum mothuna epadi irukum	Mixed_feelings
3449	3449	K.V Anand Your Fav Movie  1.ayan 2.maatraan 3.kaappaan	unknown_state
3450	3450	அனைத்து சமூக பெண்களும் இந்த படத்தை பார்த்து ஒரு பெண் தவறு செய்தால் அவர் குடும்பத்தினர் படும் அவமானத்தை புரிந்து நடந்து கொள்ள வேண்டும் ...பெண்களின் விழிப்புணர்வு படம் வெற்றி பெற மனம் நிறைந்த வாழ்த்துகள்	Positive
3451	3451	Kaththi song orma vanna arelum indo last song bgm kettit 🤔	not-Tamil
3453	3453	how many of u liked  varla varla vaa varla vaa bhairava!!!	Positive
3454	3454	Childhood  yogi babu at 2:13	unknown_state
3456	3456	Siva sir viswasatha next pongal 2020 la release pannunga. Thalaivar sema gandla irrukaru	Negative
3458	3458	Semaaaaaaaa.... Ethirpaatha maathiriye summa athuruthille, biggest indian movie from tamil cinema	Positive
3461	3461	விழுப்புரம்----கண்டாச்சிபுரம் வட்டம் தி.தேவனூர் கிராம இளைஞர் சார்பாக வாழ்த்துக்கள் அண்ணா	Positive
3462	3462	I like aruvi movie	Positive
3463	3463	Thala mass + Yuvan BGM verra level	Positive
3464	3464	Trailer vera level vazhthukal kandipa pakkanum	Positive
3465	3465	Go*aaala.... Vera level teaser kv aanand...welcome back	Positive
3467	3467	இதுல வம்புக்கு வராத அப்பிராணி 1%க்கும் குறைவாக உள்ள பிராமிணர்கள் மட்டுமே ஆனால் அவர்களை வம்புக்கு இழுத்தே கோடி கோடியாய் சொத்து சேர்த்து தி.க மற்றும் தி.மு.க மட்டுமே , மற்ற ஜாதி களிடம் வைத்து கொண்டால் சோழிய முடிச்சுருவாங்கனு பயம் .	Positive
3468	3468	very nice vijay flim vijay na mass	Positive
3469	3469	Fastest 300k+ likes trailer vivegam Thala one man army	Mixed_feelings
3470	3470	0.42 secs goosebumps yuvanism  Legend Selva raghavan	Positive
3472	3472	I am from telugu  Trailer untrusting	Mixed_feelings
3473	3473	I yo paaaaa  vera level thalaivaaaaaaaaaa	Positive
3474	3474	கேரளா நம்பூதிரி சார்பாக படம் வெற்றிபெற வாழ்த்துகள்	Positive
3475	3475	Vera Level Anna Acting sema	Positive
3476	3476	Jayam Ravi fans press like	unknown_state
3478	3478	Nerkondaparvaya pinkalla thoda mudiyathu marana mass nerkonda parvai	Positive
3479	3479	Iron man nenga ingayum vandutingala ... just for fun VJS	unknown_state
3480	3480	Anna suriya Anna sikirama vanga 1.5 years ah wait pandra	Positive
3481	3481	ஜாதி வெறி கூட்டங்கள் அனைத்தும் ஒன்றினைந்து பல் இலிக்கிறது அப்பட்டமாக தெரிகிறது...... டேய் மாங்கா காய்ஸ் உங்களா நினைச்சா ரொம்ப பாவமா இருக்குடா! 🤣🤣🤣🤣	Mixed_feelings
3483	3483	Thala post ah maathu thala 2million cross panni poitu irukkom	unknown_state
3485	3485	Kerala kumaran fans hit like 🤘🤘	unknown_state
3486	3486	I'm from kerala.. Naan ajith saarude big fan.. enakku tamilil romba pudicha actor ajith sir mattum.. Love youuuuuuuu	Positive
3487	3487	Bollywood ka bap Kon hai  Tollibood	not-Tamil
3488	3488	Entha pundamavanuvo intha maathiri trailer ku dislike panranuvonu therla payangara vayiru erichala nu nenaiken 🤣🤣🤔🤔	Negative
3489	3489	Yaarlaam padatha Vida songukku expect pandradhu	unknown_state
3490	3490	U1, Thala combo innum neraya, neraya, neraya,neraya, neraya, neraya iruku.🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗	Positive
3492	3492	அசுரன் படத்தில்  தலித்தாக மகன் சிதம்பரம்  ஆண்டா பரம்பரையில் அப்பா கருணாஸ்	Mixed_feelings
3493	3493	thala oda  coloura parungga bro semmala	Positive
3494	3494	Sankar sir love yu sir  #Flimsy Media #FlimsyMedia	Positive
3496	3496	Pandey ku acting varala . School pasanga nadagathula nadikara adu madiri iruku pandey Voda acting. 1st film apadingaradala mannichu vitralam	Mixed_feelings
3497	3497	Vera level jayam ravi anna semma trailer 90's kids	Positive
3498	3498	O****thtga. Ajith. Nalla than da pannirukka	Positive
3499	3499	4 hero sha onna pakka nalla irukku	Positive
3501	3501	50 min.  116 k likes,  thala da.......	Positive
3502	3502	Velayutham movie feeling vandhavanga like podunga	Negative
3503	3503	Hero  parkuradhuku anbumani Madhiri irrukuraru	unknown_state
3504	3504	Naidu samugathin saarbaga, indha  thraipadam vetri adayavum, maaberum samuga puratchi yerpadavum vazhthugal.  New sense productions	Positive
3505	3505	Samajh me kuch nhi aya par trailer achha tha.... 🤣	not-Tamil
3506	3506	BairaVAA... orae maari padatha vittu konjam veliya VAA!	unknown_state
3507	3507	Thilalangadi part 2 VA irukkum pola.. Comedy confirm	Positive
3509	3509	Vaaaa Thalaivaaaaa. Sure shot hit thaaan	Positive
3511	3511	Hit Like Suriya Fans  Hit Like South Indian Hindi Fans	unknown_state
3512	3512	Appada!!!  Sirutha Siva ila..  Happy  Vera level ultimate..	Positive
3516	3516	vip 2 likes beats Singam 3 likes, pochuda	Mixed_feelings
3517	3517	Edho oru psycho tha epadi oru trailer ahha ready panni iruku 🤣	Negative
3518	3518	theater ku poraven ellathukum readya pongada, kandipa first AID box kondu ponga kathu kilinji retham vandalum varum	Negative
3519	3519	Oru nalla actor ah pomma maari bigil la ukkara vachutingale da	Positive
3520	3520	Semaaa cmdy paa sirikave mudla	Positive
3521	3521	Rajini sir  enda umburinga pottaikala.. u gonna fail in box-office	Negative
3522	3522	Sema Violence.. Naangale A certificate tharom... Seekarama release panunga..	Positive
3523	3523	Thala pola varuma Thala eppavume Mass vera level	Positive
3524	3524	vaara masam 2nd year anniversary  kadaisi vara release aavadhu pola	Negative
3525	3525	Iyoo thala mass kola mass	Negative
3528	3528	Kya trailer he yr maja aa gaya dekha ke	not-Tamil
3529	3529	90s kids nanga padam eppada release.....	Positive
3530	3530	Kola mass teaser.. Teaser eh trailer mathiri irukku... Surya always rocks...	Positive
3531	3531	தாடி இல்லாத பிரபுதேவா பார்த்து பல வருசமாச்சு இப்போதான் பாக்குறேன்	Positive
3532	3532	Kekka bekka short flim yaru pa patha	unknown_state
3534	3534	U1 drums keyboard lam adichi parakka vittuttaru pola  Kola mass u1	Positive
3535	3535	Dislike போட்ட அந்த 10,000 பேர் தான் நாடக  காதல் கும்பல் காரங்க,,, இவனுங்க detail check Panna கண்டிப்பாக , பெண்களை பெத்தவங்க அனுபவிச்ச வேதனையும், வலியும் கண்டிப்பாக உலகிற்கு தெரிய வரும்...	Mixed_feelings
3537	3537	Vera level padam varum appo therium yaru kinguuuuu	Positive
3538	3538	Best wishes from nadipin nayagan Surya Sir anbuna fans	Positive
3539	3539	Suriya Anna verea levelaaaa bhairava record polichu koduthuu Suriya Annan	Positive
3540	3540	Vaaniyar chettiyar sarbaga intha padam  vetri adaiya vazhthukal	Positive
3542	3542	நானும் சாதிய பெருசா நெனச்சதில்ல ஆனுலும் இதுல எந்த தப்பும் தெரியல	Mixed_feelings
3543	3543	பொள்ளாச்சி  சாதி வெறி கொங்கு கவுண்டர்களை சூதடித்த மோகன் g அவர்களுக்கு வாழ்த்துக்கள்  Rape பண்ணி வீடியோ எடுத்து பணம் சம்பாரித்த பொள்ளாச்சி கவுண்டர்ஸ்	Positive
3544	3544	Marana mass trailer..vanniyar magan ku vaazhthukal..	Positive
3545	3545	Movie Chancey Ella yuvan songs and music unna Vida Vera yarum evlo Nalla pottu eruka mattanga.....love u Thalaaaaaa	Positive
3546	3546	200 times ku mela paathavanga like this	unknown_state
3547	3547	Mass romba maranam iruku. Vera level mass .	Positive
3548	3548	Attakasam panreengappa.... Athulayum rajni oda arasiyal vera level....	Positive
3551	3551	Valthukkal bro ...seruppadi for jaathiyans and jaathi ya vachu arasiyal pandra naaikalukum	Positive
3552	3552	விஜய் சேதுபதி,சிம்பு, அருண் விஜய், அரவிந்த்சாமி, இந்த நாளு துருவ நட்சத்திரங்களை இணைத்த ஒரு மெல்லிய கோடு,  one and only   MANIRATHINAM	Positive
3553	3553	Old rajini is back....... Tharamana sambavam intha pongal ku iruku.....	Positive
3554	3554	"தெறிக்க விடலாமா என்டு கேள்வி எல்லாம் இல்ல                 எங்க அண்ணண் ""தளபதி""  வந்தாலே தெறிதான்   வேதாளங்கள வேட்டயாட வந்திட்டாரு எங்க அண்ணண் ""தளபதி"""	Positive
3555	3555	ஒரே மண்ணில் பிறக்கிறோம்  ஒரே மொழியைப் பேசுறோம் அசுரன் படத்தின் கிளைமாக்ஸ் டயலாக் பார்த்து கைதட்டி இளைஞர்கள் தான் இன்று அவரவர் ஜாதி பெயரை சொல்லி வாழ்த்துக்கள் தெரிவிக்கிறார்கள் இந்தத் திரைப்படத்திற்கு அடிமை படுத்துவதுவதே தப்பு அது நியாயப்படுத்துவது கீழ்த்தரமான செயல்...!!!	unknown_state
3558	3558	டே YouTube 2 days enkada iruntha....fraud.....	Positive
3559	3559	உனக்கு யாராச்சும் பழைய friend இருக்காங்களா நம்பாத	Negative
3560	3560	தெற்கே தேவர்கள் சார்பாகவும்... வடக்கே வன்னியர்கள் சார்பாகவும்... கிழக்கே கவுண்டர்கள் சார்பாகவும்... மேற்கே முதலியார்கள் சார்பாகவும்... இப்படம் மாபெரும் வெற்றி படமாக அமய வாழ்த்துகள் சகோதரா....	Mixed_feelings
3561	3561	நாடக காதல் ஓகே ஆனா இதை பொள்ளாச்சி கற்பழிப்ப பத்தி பேசுங்க சேர்	unknown_state
3562	3562	Dear haters karan johar ke kuthe  tu log Ko to kalank acha lak ta hai na	not-Tamil
3563	3563	கொங்கு  வேளாளர் கவுண்டர்கள்  சார்பாக வாழ்த்துகள்	Positive
3564	3564	My taste la eduthurukkaru...Karthick Subbu......kandippa mass thaan.,.	Positive
3565	3565	Reslese kku piraku Yar Yarellam paakkenka....Like podunka.....	unknown_state
3566	3566	Pls take alaudin 2 ... My fav movie	Positive
3567	3567	நாடக காதல் பத்தி படம் எடுத்த மோகனுக்கு கொங்கு வேளாளர்கள் சார்பாக வாழ்த்துக்கள்...... படம் ரிலீசுக்கு ஏதாச்சும் பிரச்சனை ஏற்பட்டால் சொல்லுங்கள்..... படத்தின் தயாரிப்பு செலவை 300 சதவீதம் லாபத்தோடு கொடுத்து விடுகிறோம் படத்தை இணையதளங்களில் இலவசமாக வெளியிடுங்கள்.....	Mixed_feelings
3568	3568	Naa vijay fan but teaser semma Suriya vera level	Positive
3569	3569	first pathathu naan athukula video pakama comment podutanga	Mixed_feelings
3571	3571	Super star is always a super star... Indha mathiri padangala dan paaka aasai padrom...	Positive
3574	3574	யாதவர் சமூகத்தின் சார்பாக படம் வெற்றி அடைய வாழ்த்துக்கள்	Positive
3575	3575	ட்ரைலர் பாக்கும் போதே தெரியுது  படம்   வேர லெவல்  சூப்பரா காமெடியா 🤣🤣 இருக்கும் போல  படம் பார்த்தே ஆகணும்	Positive
3577	3577	Yaaru da engala kutta nu sonnathu.......A master piece... Hit like if are naddipin nayagans fan.....	unknown_state
3578	3578	Content weight ah ilamaa thala choose panniruka mataru	Positive
3579	3579	கருப்பு சுதந்திரத்தை பேசும் அவர்கள் சட்டத்தில் தான் ஒருவர் கூரும் கருத்து சுதந்திரமும் உள்ளது. ஒருவர் கூரும் கருத்திற்கு எதிர்ப்பு செல்ல எவருக்கும் உரிமை இல்லை...	Mixed_feelings
3581	3581	trailer BGM vera level asuran vettai arambam	Positive
3582	3582	Avaru coloura parya,avaru nadaya parra,avaru styla parya	Positive
3583	3583	வசூல் மன்னன் இல்லைங்க !!! தடவல் மன்னன்	Positive
3584	3584	Intha padatha pathe aakanum Thalaivaa aaaaaa.........	Positive
3585	3585	Enoda class la SC, MBC , BC YELLARUM one naa thaan irukom jaathi Veri pudicha naaiyvo Avan padam yedutha Ivan padam yedukuraan ipadi yae jaathi porantHu jaathiku sethupongadaa	Mixed_feelings
3586	3586	Yuvan anna music Valakam pola vera level	Positive
3588	3588	Mass...  Tone bayangaramma irukkk...  Waiting for release	Positive
3589	3589	Kathi,mersal,Veeram,Vengai,etc..ellathaiyum oru jar la potu mixie la potu oru adi ...sangathamizhan ready...	Negative
3590	3590	varusam varusam ipdi oru kirukkan namma kitta vanthu sikkirrrran ithaalaam oru teaserraa ???  tv la podra ads kuda nalla irukku	Negative
3591	3591	Ennaya arambham padam mathiri irruku but vera level	Mixed_feelings
3594	3594	Trailer vara wait panni teaser paaka vendiatha iruku	Positive
3595	3595	Petta la thalaivar totally different ta irukukaaru acting um thaaan .....sirapu sambhavaM thirkaaka waiting !	Positive
3597	3597	திரெளபதி திரைப்படம் வெற்றி பெற வாழ்த்துக்கள் அண்ணா	Positive
3598	3598	Ennada ithu! Thalaya hero? Dubt ah iruke!	Positive
3599	3599	PLIP PLIP UH...  இனிமே கைல புடிக்க முடியாது..review ah nenachen....   பொள்ளாச்சி rape நடந்தப்ப ஆண்ட சூண்டலாம் என்னத்த வாயில வச்சுருந்தாய்ங்களோ	Negative
3600	3600	Surya Annaya Meeku Yamudu Lanti Cinemale Correct	not-Tamil
3601	3601	Vera leval thalaivaa ne epavame mass than	Positive
3602	3602	92k views 132k likes  Fraud	Mixed_feelings
3604	3604	yuvan Shankar raja bgm vera level	Positive
3605	3605	Kaalaila enthirucha udane nera Inga varavanga oru like potu ponga	Positive
3606	3606	போராடுறது தப்புன்னா போராடுற நிலமைய உருவாக்குனதும் தப்பு தான்   காப்பான்   வேற லெவல் தலைவா	Positive
3607	3607	பொள்ளாச்சி சம்பவம்லாம் நாடாகக் காதல்ல வருமா வராதா ?	unknown_state
3608	3608	Yaarulam class la mam class edukum pothu serichu irukiga ?	unknown_state
3609	3609	Mani ratnam gangsterism after 14 years	not-Tamil
3610	3610	thalaivaaa vera lvl thala............prd 2 jayam ravi fan	Positive
3611	3611	You kne tunggu lebih lama lagi utk tahu saya... awesome vikram sir..	not-Tamil
3612	3612	Irumugan maari irukum pola...   Waiting for vikram sir	Positive
3613	3613	Enathu naan sirithal trailer la Vijay Ajith thaaka Patargala	unknown_state
3614	3614	90's kid be like: Romba bayangaramana padama irukum pola .....	Positive
3616	3616	CG words romba simple ahh pannirukanga	Positive
3617	3617	நவீன சமூகத்திற்கு தேவை இல்லாத திரைப்படம்.... சிறந்த நடிகர்கள் இது போல் படங்களில் நடிப்பது தான் இதில் வேதனை அளிக்கிறது....	Positive
3618	3618	All The Best For Kaappaan(Movie Sep20)	Positive
3619	3619	Trailer ra sama comedy.....  Padam hit aga valthukal	Positive
3621	3621	Y anirudh... He is just useless	Negative
3622	3622	Surya in movie is very nice movie & I like movie	not-Tamil
3623	3623	Sema Sema sema Mass mass mass	Positive
3624	3624	How many of u in 2k19 ......Hit like petta>>viswasam	unknown_state
3625	3625	Dislike Pota Ealarum .... Lusu p___ 🤐	Negative
3626	3626	First time i Dislike jayam ravi anna trailer  for தலைவர் 🤘🤘🤘🤘🤘🤘	Negative
3627	3627	Waiting for 1M likes	unknown_state
3628	3628	Who seen bigil trailer  Hit like	Mixed_feelings
3630	3630	யாரை காப்பரோ இல்லையோ ஹாரிஸ் ச காப்பத்தி ஆகணும்	unknown_state
3631	3631	Not sure but story looks like #PINk	Positive
3632	3632	ajith en sunni mayirukku samam avan vide  podathinga	Negative
3633	3633	National icon Nadipin nayakan suriya.	not-Tamil
3634	3634	Thalaiver  Thalaiver thaaa Vera pechaaa  Kedaiyathu  Pettai daaaa	Positive
3635	3635	ithukku peru thaan thalaivar athiradi  petta paraak	Positive
3636	3636	Appidellam Nakkadhu Nadakkavum koodadhu His look  Mass Thala	Positive
3637	3637	Rombha naalu ku apparam oru super aana Ajith movie paakaporom  Good Trailer	Positive
3638	3638	Karipiyan kallarai thevu ulata adichu irrukanga ...	Negative
3639	3639	No one like a Vikram sir	Negative
3640	3640	Marana mass ah iruku palaya thalaivar vandhutaru Jan 10 la paakalam kaliyode atathe Côóĺ	Mixed_feelings
3641	3641	Guys lets make it to 300k likes	Positive
3642	3642	Nee ipdiye pannitu urupudama poga pora jiiva	Negative
3643	3643	Regulation 13 nu paththutu namba eandha regulation nu yosichavaga like poduga ..... engineering students	unknown_state
