	id	sent0	label
5334	5334	Havy havy super super kidu kidu 🤘🤘	Positive
5335	5335	മാമാങ്കം  ഇൻഡസ്ടറി ഹിറ്റ്‌ ആകും എന്ന് ഉറപ്പുള്ളവർ ലൈക്‌  അടി	unknown_state
5336	5336	Asifikkane kanikunudonn nokkiyth njn mathram aano	unknown_state
5337	5337	മഴക്കാലത്  മണ്ണിര ഒന്നു കൊഴുത്തെന്നു കരുതി ഈ ഏട്ടന്റെ ട്രൈലെർ റിലീസ് ചെയ്യുന്നതിന് മുൻപ് ഡിസ്‌ലൈക്ക് ചെയ്ത മഹാന്മാരെ നിങ്ങൾക് ഉള്ള 10 ഏക്കർ കണ്ടം ഒഴിഞ്ഞു കിടപ്പുണ്ട് ഓടിക്കോ	Negative
5338	5338	Trailer kaanum mumb like adichath aaroke???	unknown_state
5339	5339	Plzzz USE uR #HEADPHONES  Enjoy GOOZZ BUMBSSS EFFECTS  #PRITHVIRAJ  MAASSS MAGICAL	not-malayalam
5340	5340	Trailor കണ്ടപ്പോഴേ പടത്തിനെ ക്കുറിച്ച് ഏകദേശരൂപം പിടികിട്ടി..കൂതറ പടം ആയിരിക്കും.	Negative
5341	5341	Ee paatt kaanal nirthi ... Kanda padam kaanan thonnum	Positive
5342	5342	Teaser കണ്ടവർ തന്നെ വീണ്ടും വീണ്ടും കാണുന്നവർ അടിമക്കളെ ലൈക്‌....   ഇക്കാ ഉയിർ	Positive
5343	5343	സത്യം പറയണം ഇത് അബ്ദു വേഷം മാറി വന്നതല്ലേ	unknown_state
5344	5344	Ayoo malayala cinema evidekaa nnuu ishkuu,kumbalangi ni8..full oru mathiri psycho abinayangall enthanithhh	Mixed_feelings
5347	5347	Arjun reddy	Mixed_feelings
5348	5348	കമെന്റ് ബോക്സിൽ വന്ന ഭാഷ  അഭിപ്രായം കണ്ടു   പസേങ്ങി മക്കളെ ഇങ്ങള്   ഒന്ന് മനസ്സിലാക്കണം ഇത് ഇരുപതൊന്നാം നൂറ്റാണ്ടിലെ നായകൻ അല്ല അറുപതു വർഷം മുൻപത്തെ മലയാളം ഭാഷ നിങ്ങൾക്കു അറിയുമോ അപ്പോൾ അതിനു മുന്നേയുള്ള ഭാഷ എങ്ങനെ യുണ്ടാവും	unknown_state
5349	5349	മാങ്ങാത്തൊലി പടം... പിള്ളേരെ നേര് മാർഗ്ഗം ദൈവ വിശ്വാസത്തിൽ വളരേണ്ട സാഹചര്യമൊരുക്.. മുതിർന്ന ക്ണാപ്പൻമാരെ.	Negative
5350	5350	ഫാൻസ്‌ തന്നെ ഈ പടം കണ്ടിരുന്നേൽ ഹിറ്റ്‌ ആവേണ്ട നല്ലൊരു പടം	Positive
5351	5351	Ini idikanno siree venda uruttaam kalki avatharam loaDing appo ini Fdfs	unknown_state
5352	5352	ഷെയ്ൻ മിടുക്കൻ പയ്യനാ.വലിച്ചുവാരി അഭിനയിക്കാതെ selective ആയി നല്ല സിനിമകൾ മാത്രം ചെയ്യുന്നു.All d best Shane..	Positive
5353	5353	Mamangam Vismayathinu 5 naalukal mathram Katta waiting	Positive
5354	5354	പൊളി ശരത്തെ.... ഇ സോങ് റിപീറ്റ് മോഡ് ഇട്ടോ	Positive
5355	5355	Erangunnathinu munbu Thane 4.2k like aayi trailern	Positive
5358	5358	GET READY FOR THE MAGNUM OPUS OF MALLU THALA	not-malayalam
5359	5359	ikkante eazhrikath varilla ikkante varunnu kunjali marakkar  WAITING IKKA POLIKKUM	Mixed_feelings
5361	5361	Ikkante teaser erangiyal onnil kooduthal account undakki.. Dislike adikkan vendi janicha kurach teams undallo.. Nanam undodooo... Evanmar lalettante teaser erangiyal onnil kooduthal account undakum.. Nthinaa... Like adikkan....... Mosham... Mosham🤢	Negative
5362	5362	Shankar Mahadevan Voice Like SHIT.  Malayalam songs only by KJ Jesudas Or Jayachandran Or MG Sreekumar.	not-malayalam
5363	5363	Supper star joju🤩 I love u man	not-malayalam
5364	5364	honey rose kuninju ninnu thalarnnu kaanum 2 film A10 kode	Negative
5365	5365	ഏറ്റവും മികച്ച നാടൻ കറികളുടെ റെസിപ്പി കാണുവാൻ ഈ ചാനൽ സബ് സെക്രബ് Cook Eat Travel by Sunil Menon	unknown_state
5366	5366	അടി ഇടി ഒന്നും പറ്റില്ല ഒൺലി #പീസ്  1:09	unknown_state
5367	5367	Eee cinema kaananulla mood poyi... Bad music and lyrics	Negative
5369	5369	idak idak like van nokunavar undenkil ivde like	unknown_state
5370	5370	Nalla oru feel good movie ayirikkum	Positive
5371	5371	ee adutha kalathenkilum ee padam erangooo	unknown_state
5372	5372	മൂക്കുത്തി സോങ്ങിന്റെ കമന്റ്‌ ബോക്സിൽ ഫുൾ തഗ് ആണെന്നും കേട്ടു  എന്തായാലും പടം ഹിറ്റ്‌ ആകട്ടെ	unknown_state
5373	5373	Mass entertainment... oru rekshayum illa... pwoli...	Positive
5375	5375	ആ കിളവൻ ആകും കൊച്ചേ എടുത്തത്.. ഉണ്ണി അല്ല എടുത്തത്. ഡേയ് നാണം കെട്ടവനെ ആ കൊച്ചിന്റെ മൂക്കുത്തി തിരിച്ചു കൊടുക്ക്	unknown_state
5377	5377	ടോം യം ഗും... ഇത് പൊളിക്കും...	Positive
5378	5378	ഈ പാട്ട് ആദ്യം കേൾക്കാൻ ഒട്ടും ഇഷ്ടമല്ലായിരുന്നു പക്ഷേ ഈ പാട്ട് കേട്ട് കേട്ട് ഇതിന് അടിമയായി പോയി	Positive
5379	5379	PSC ക്ക് ഒരുങ്ങുന്നവരുടെ ഒരു കൂട്ടായ്മയാണ് എന്റെ ചാനൽ.. ചാനലിൽ ദിവസവും കറന്റ്‌ അഫയേഴ്സും ചോദ്യോത്തരങ്ങളും ചർച്ച ചെയ്യും..  എല്ലാവരും സഹകരിക്കണം..  സപ്പോർട്ട് ചെയ്യണം..	unknown_state
5382	5382	എന്റെ ഇക ാ ാ ാ ാ	unknown_state
5383	5383	Anusitharayude abinayam rassamilla kaanan yella fillmilum kanakkaan (my personal opinion)	Negative
5384	5384	Idikkatta waiting trailer polichuu padam polichal madi arunnu 🤘	Positive
5385	5385	എജ്ജാതി ഇക്ക ഇങ്ങള് മാസ്സ് അല്ല അതുക്കും മേലെ ഇനിയും ഈ ഇന്റസ്ട്രിയിൽ പലരുടെയും നെഞ്ചത്ത് കയറി തന്നെ പൊളക്കും	Positive
5386	5386	കാണേണ്ടതെല്ലാം കണ്ടു.. അത് പോരെ മോളെ.. ഇനി എന്തിനാ മൂക്കുത്തി	unknown_state
5387	5387	Padam kandu	Positive
5388	5388	എന്റെ പൊന്നോ... വെറും mass അല്ല.... മരണ മാസ്സ്.  A  NEW FACE OF FACE OF INDIAN CINEMA	Positive
5389	5389	Malayalathile mattoru mammukka chacocha peruthu ishtam	unknown_state
5392	5392	Eee onam lalettanum pillerum agu eduthu	Positive
5393	5393	Oru perunnalinulla vaka undallo !!!!!!!!! JOSHY	Positive
5394	5394	Hahah dislike kuranju....athu mammoottyy fans annanu parayyooooooo	unknown_state
5395	5395	Ithanu njngak ishtamm olla mammooka..padam hit avatte..from an ettan fan	Positive
5396	5396	Enta ponna oru rashayum ila kidu padam	Positive
5397	5397	Eee padam hit aavum ennullavar lyk adi	unknown_state
5398	5398	1 million ആയതിനുശേഷം കാണുന്നവർ like അടിക്ക്	unknown_state
5400	5400	ഫോണിൽ ഇതിന്റെ audio ഉണ്ടെങ്കിലും ഇടയ്ക്കു ഇവിടെ വന്നു കാണും	Positive
5401	5401	LastE one minute romanjification....    ente laletaaaaa....	Positive
5402	5402	Haa 3nna oru traileraa  ↪	unknown_state
5404	5404	എല്ലാ വടകളും ശ്രെധിച്ചവർ ഇവിടെ ലൈക്‌	unknown_state
5405	5405	average  nalla story indanki kolluthum ellanki kanalkanu	Mixed_feelings
5406	5406	Idu entina trailer il padam motham kanikune?	Mixed_feelings
5407	5407	Unni R.. Aa oru peril aanu pratheeksha full..	Positive
5408	5408	ufff All All Die hard ikka fans like here....	not-malayalam
5409	5409	Wow ejjathi item mammookaa. Ingalu puliylla puppuliyaa	Positive
5410	5410	veedum chuvappan padam....ha  ha ha...	unknown_state
5411	5411	0:40 indian Flag Ulta q hai?	not-malayalam
5412	5412	Loosu pundamavanuga namma urulaium edukuranugale padam loosu pu conceptla	not-malayalam
5413	5413	ഭാഗ്യ നായിക അനു സിത്താര ഉള്ള പടങ്ങൾ മെഗാ സൂപ്പർ ഹിറ്റ്‌ ആയ ചരിത്രമേ ഒള്ളൂ  ഇടിക്കട്ട അല്ല വടിവാൾ വെയ്റ്റിംഗ്  -അനു സിത്താര തീപ്പൊരി ഫാൻസ്‌  അനു ഉയിർ  പുട്ടി  #യിർ	Positive
5414	5414	DASETTENTE ORU PAATU UNDAVANE ENNAGRAHIKUNAVAR ADI LIKE	unknown_state
5415	5415	Ittimani made in china തീയറ്ററിൽ പോയി കാണും എന്ന് ഉറപ്പുള്ളവർ Like അടിച്ച് ittimaniye  പ്രോത്സാഹിപ്പിക്കുക	unknown_state
5416	5416	രണ്ടു ദിവസം മുന്നേ പ്രീമിയർ started 🤔 ഇനിയും ആ ലൂസിഫർ റെക്കോർഡ് പൊട്ടിക്കാൻ സാധിച്ചില്ലേൽ വേറെ വെല്ലോം പണിക് പോകുന്നത് ആണ് നല്ലത്	Negative
5417	5417	The Christmas Chronicles എന്ന english പടം കണ്ടവരുണ്ടോ.....	unknown_state
5418	5418	ആരേലും എടുത്തിട്ടുണ്ടെങ്കിൽ ദയവായി തിരിച്ചു കൊടുക്ക്‌ please	unknown_state
5419	5419	Marana mass lalettan fan aanennu parayumbol abhimaanam..	Positive
5420	5420	Applause from an ettan fan... Mammukka katta swag	Positive
5421	5421	ജോഷി സാറിന്റെ പടം മലയാളിയക്ക് കാണാതിരിക്കാൻ കഴിയുമോ പൊളിയിക്കും	Positive
5423	5423	Romanjam,vere onum parayanilla...usaark mundhiringa.... kusalka naranga......, thats enough.	Positive
5425	5425	17k views in 1hr 10k cmnts	not-malayalam
5426	5426	Mammookkaa polichuuu hvy trailer katta waiting	Positive
5427	5427	Ente channel ellavarum onnu subscribe cheyyummo plz....	unknown_state
5430	5430	3:30 muthal ee channelin mumbil irikkuvarnnu	unknown_state
5431	5431	Tovi 🥰 Best Wishes From #Kunjikka Fans	not-malayalam
5432	5432	Love u ikka u are legend  proud to be a ikka fan  Kiddalan trailer 🤩🤩	not-malayalam
5433	5433	ini vineeth etante  sphyco kooidye kanan ulluu....	unknown_state
5435	5435	prithiraj fans+tovino fans=lucifer  raja ....ivan ottaka vanee MONSTER..	unknown_state
5436	5436	Mmde thrissorattaa ithu polikutta gaddye joju chemban polichu	Positive
5437	5437	ആരാണ് ഈ ട്രയ്ലർ എഡിറ് ചെയ്തത്? ഒരു സ്റ്റാൻഡേർഡ് ഇല്ലാത്ത ഊമ്പിയ എഡിറ്റിംഗ്. ആദ്യം the complete actor Mohanlal എന്നുള്ളത് കണ്ടപ്പോ ഞാൻ വിചാരിച്ചു ഏതോ ഊച്ചാളി പയ്യൻസ് എഡിറ്റ് ചെയ്ത് ആണ് എന്ന്. നല്ല വളിപ്പ് എഡിറ്റ്	Negative
5438	5438	Laletta nthna ingne komalithanam kaanikkunne kashtam	Negative
5439	5439	Semma trailer  Lalettan mass🤘... frm TN.	not-malayalam
5440	5440	Lalettan fan anu. But enk idh fans show kananam. But nadakulla. Ufff mammooka nth looka ah	Positive
5441	5441	dislike adikkunna thendikal sunny leone paatt aayirikkum isttam	Negative
5443	5443	Venda kuttaa uruttaam.       Ufffff	unknown_state
5444	5444	Dq de story kand vanvararkm pakuthim🤩	unknown_state
5445	5445	എല്ലാവരും കുറ്റപ്പെടുത്തിയത് കണ്ടെപ്പോൾ സങ്കടം തോന്നി, പക്ഷേ, ഇപ്പോ ഇതിൽ വന്ന് എല്ലാവരും നല്ലത് പറഞ്ഞപ്പോൾ സന്തോഷവും, മമ്മുക്ക ഇങ്ങള് സൂപ്പറാ	Positive
5447	5447	Masss Trailer !  ആള് അത്ര  വെടിപ്പല്ല ഇച്ചിരി  പിശകാണ്   ഇത്  പൊളിച്ചു അടുക്കും  :) .  കുമ്പളങ്ങി  !!	Positive
5448	5448	A like like to sorry to god     (y)  -_-	not-malayalam
5449	5449	Rahumanaaa ne polikkadaaa... My dear class mate🥰	Positive
5450	5450	ഇങ്ങനേയും പറ്റിക്യമോ സാറേ  എഡിറ്റിംഗോഡ് എഡിറ്റിംഗ്	unknown_state
5451	5451	കാർത്തി യുടെ  കൈദി  പോലെ  full  night  സീൻ aaanoo?	unknown_state
5453	5453	Pullu ingerkku vere paniyonnumillee.mansushyare ingane thrilladipich kollaanaayittu..oronnu erakkikolum....	Positive
5454	5454	01:00  നിനക്കിനി മലയാളം ഇൻഡസ്ട്രിയൽ കിടന്ന് പൊളക്കാൻ പറ്റുമൊന്നു തോന്നുന്നുണ്ടോ ബോസെ... Sound ഷാജോണിന്റെ ആണെങ്കിലും ചോദിച്ചത് ജോബിജോർജ് ആണ്... ഈ പറഞ്ഞ ബോസ്സ്  ഷൈൻ നിഗവും... , മലയാളം ഇൻഡസ്ട്രി ഒരുത്തന്റേയും തന്തേടെ വകയാണെന്നു തോന്നിയിട്ടില്ല...	Negative
5455	5455	ലാലേ ഈ വേഷം അനക്ക് പറ്റൂല... അത് ആ മാസ്സ് ചെക്കൻ മമ്മുട്ടിക്ക്‌ ആണ് ചേർച്ച	Negative
5456	5456	Tamilnadu jayamravi fans ellavarum. Mammooty sir k support pannunko.. Madauraraja..	not-malayalam
5458	5458	പാട്ടിന്റെ വരികളും പോര സംഗീതവും പോരാ   എന്താ യാലും സിനിമ ഹിറ്റാവട്ടെ	Negative
5459	5459	Nalla movie aanennu thonunu.....vineeth sreenivasan undallo....	Positive
5461	5461	15 തവന്നയിൽ കൂടുതൽ കേട്ടവർ ഉണ്ടോ ഇവിടെ	unknown_state
5462	5462	ലാലേട്ടന്റെ ഈ മരണ മാസ്സ് പടത്തിന് കാത്തിരിക്കുന്നു	Positive
5464	5464	Use malayalam dialogue why your using Tamil dialogues dont you have any dialogues in malayalam	not-malayalam
5465	5465	വീഡിയോ കണ്ട് കൊണ്ട് കമന്റ് വായിച്ചുകൊണ്ടിരിക്കുന്ന ഇട്ടിമാണി ഫാന്‍ ഞാന് മാത്രം ആണൊ	unknown_state
5466	5466	Manju chechide movek njngal ella MOHANLAL fansintem vijayashamsakal	Positive
5467	5467	മൂക്കുത്തി കാണണേൽ മിനിമം മുഖത്ത് ഒരു തവണയെങ്കിലും നോക്കണ്ടേ.. യെങ്ങനെ നോക്കും.. കോസ്റ്റ്യൂം ഡിസൈനർക്ക് സല്യൂട്ട്..!!	unknown_state
5468	5468	Ikka fans mathram oru like thanne	unknown_state
5469	5469	Last oru palli kaanikkunnille athu eetha place	unknown_state
5470	5470	പുതിയമുഖം തൊട്ട് ചങ്കില്‍ കേറിയതാണ് രാജുവേട്ടന്‍ അന്നും ഇന്നും രാജുവേട്ടന്‍ ഉയിര്‍ കട്ട രാജുവേട്ടന്‍ ഫാന്‍സ് ഇങ്ങുപോര്	Positive
5471	5471	chumma joju chettane kanumpol oru santhoshaaa.nalla kidukkachi nadan	Positive
5472	5472	എത്ര പെട്ടെന്നാണ് നന്മ മരങ്ങൾ പൊട്ടി മുളച്ചത് അല്ലെ.....	unknown_state
5473	5473	മാസ്സ് കഥാപാത്രങ്ങളുമായി കളംനിറഞ്ഞാടി മലയാളസിനിമയുടെ തലവര മാറ്റുന്ന ഏട്ടൻ മറ്റാർക്കും സാധികാത്ത റെക്കോർഡ്കൾ , പക്ഷെ തന്റെ comedy കഥാപാത്രങ്ങളും കുസൃതി തരങ്ങളും ഉള്ള പഴയ ഏട്ടൻ എവിടെയോ നഷ്ടമായിരുന്നു. എന്നാൽ ആ  എവിടെയോ  നഷ്ടപെട്ട കുസൃതി ലല്ലേട്ടന്റെ തിരിച്ചു വരവായിരിക്കട്ടെ ഇട്ടിമാണി. waiting...	Positive
5474	5474	ഞങ്ങളുടെ പുതിയ ഷോർട്ട് ഫിലിം ടീസർ..!!   YouTube Link :   ഇഷ്ടപ്പെട്ടാൽ share ചെയ്യണേ...  Watch  Like   Cmt Share	unknown_state
5475	5475	Polichu trailer mass padam marana mass aarikkum urapp	Positive
5477	5477	Idhile dogs ne kaanaan mathramaayi vannavarundo	unknown_state
5478	5478	ഈ മൂവിക്ക്  ആള്‌ കുറവാണ്‌.... ഇങ്ങനെ ഉള്ള നല്ല movie കള്‍ വിജയിക്കണമെങ്കില്‍... നമ്മൾ പോയി കാണണം.... Nice movie	Positive
5479	5479	ടീസര്‍ റിലീസിംഗ് പോലും കാണാതെ ആരാ dislike അടിക്കുന്നത്	Negative
5480	5480	Enddammo idh malayala film thanne aaano onnum parayanilla mass	Positive
5481	5481	നീ എത്ര ഉയരത്തിൽ എത്തിയാലും ഞങ്ങൾ അബീക്കൻറെ മകൻ എന്നെ വിളിക്കും നിന്നെ ..കാരണം അബീക്ക ഞങ്ങളെപ്പോലെ സാധരണ ആൾക്കാർക്ക് ചങ്കായിരുന്നു ...സിനിമ ലോകം അദ്ദേഹത്തിന് പരിഗണന കൊടുത്തില്ലെങ്കിലും ഞങ്ങളെപ്പോലെയുള്ളവരെ ഹൃദയത്തിൽ ജീവിക്കുന്നുണ്ട് ...കൂടാതെ മണി ചേട്ടനും .....	Positive
5482	5482	U S A  OK INDIA no	unknown_state
5483	5483	ഒരു ഹൈപും തരാതെ ഇന്ത്യയിലെഎറ്റവും മികച്ച സിനിമകളിലൊന്നാണ്  ദൃശ്യം ഈ പടവും അങ്ങനെയാവട്ടെ	Positive
5484	5484	Das ettantae shabdavum ikkayudae sowdaryavum randum ennum. Orupolae	Positive
5485	5485	പുത്ത൯പണം 2 ആവാതേ ഇരുന്ന മതി.. Promising trailer	Mixed_feelings
5486	5486	100 k avunnath mumbe kandavar like	unknown_state
5488	5488	എന്ത് പ്രഹ്സനാണ് ഇൗ trailer. ഇതിലും സൂപ്പർ ആയി സ്കൂൾ പിള്ളേര് edit ചെയ്യും. Dialogue പരമ ദാരിദ്ര്യം. ഇട്ടിമാണിയിലെ അദേ face. മഹാ ബോറു ട്രൈലെർ കഷ്ടം.	Negative
5489	5489	Endaayrnnu kaliyaakal. Ith full kandit ithpole innu industry ulla ningade ishta nadan poyit youth pillerk polum chyn patumenn ne jil kai vech parayan patu avar indo. E prayathilum e manushyan e kadhapathravumayi chythu... Athan versetality..!!!	Positive
5490	5490	Kilichundan maambazhathile slang . Oru matullalaa	Mixed_feelings
5491	5491	Vijayan P kond poyitindavum tharavat swothale	unknown_state
5492	5492	ലാലേട്ടന്റെ   കട്ട ആരാധകർ  ഇതുംകൂടി  സപ്പോർട്ട് ചെയ്യൂ	unknown_state
5493	5493	Usmaane odikkodaaaa dhende theeyum pokayum parrappichondu oru kooottam baranu	unknown_state
5495	5495	ആ തെലുങ്കു കന്നഡ തെണ്ടികൾ ഇപ്പോഴും പഴയ തീട്ടം പുതിയ കക്കൂസിൽ ഇറക്കുന്നു...   നുമ്മ മലയാളം വേൾഡ് ലെവൽ ഐറ്റംസ് ഇറക്കികൊണ്ടേയിരിക്കുന്നു..  രോമാnjiഫിക്കേഷൻ.... വേറെ ലെവൽ	Mixed_feelings
5496	5496	Kannadi poyi nokkadi apo kaanum mookuthy	Negative
5497	5497	Rajayude  triple advace	unknown_state
5498	5498	i cant wait i cant wait !	not-malayalam
5499	5499	Sushin syam  Bgm vere level Sound design brilliance മനസ്സിലാക്കാൻ ആ അവസാന ശബ്ദങ്ങള്‍ കേട്ടാല്‍ മതി	Positive
5500	5500	എനിക്ക് ഒരു 12 like തരാമോ മച്ചാൻസ്... അത് മ്മടെ ലാലേട്ടനും കൂടിയാണ്	unknown_state
5501	5501	Fan show tikket kayyil kittiyavar like it	unknown_state
5502	5502	Eeee  മൂവി ഫുൾ വീഡിയോ കിട്ടുന്നില്ല  ആരെകിലും ഇതിന്റെ ലിംഗ് ഒന്ന് ഇടുമോ ഫുൾ	unknown_state
5503	5503	Ejjath oru rakshayum llaaaa katta waiting	Positive
5504	5504	ഇതിപ്പോ after effectil പൂണ്ടു വിളയാടിയ ടീസർ ആണല്ലോ	unknown_state
5505	5505	Enthayalum Nov 21 nu thanne kananam	Positive
5506	5506	Tiktok ഇന് അങ്ങനെ new song കിട്ടി	Positive
5508	5508	njan katta llaletten fana ikka ettente pilleru koodu  ekkante pillerekkode aaagoshikkkan	Positive
5509	5509	ഇതിൽ ഇപ്പോൾ ആരാ ഹീറോ.... സംഭവം കിടുക്കുo🥰🥰🥰🥰🥰	Positive
5510	5510	Katta waiting A10 polikkum ennullavar like	unknown_state
5511	5511	Annum Innum Ennum Oree Oru Rajavu...Ikkaaa..	Positive
5512	5512	ജോജു ജോർജ് ചെമ്പൻ വിനോദ് ... അധികം ഫാൻസില്ലാത്ത പ്രതിഭകൾ	unknown_state
5513	5513	ടോർച്ച് എടുക്കാൻ മറന്നു  ഒന്നും കണ്ടില്ല ആകെ ഒരു ഇരുട്ട്	unknown_state
5514	5514	Oru 400 varshmenkilum pazhakkamulla kathyanu apoole nammale aaa kalathekku kondupakana appopinne e songinu athinu  saadhichilla	Negative
5515	5515	Trailer kandu lalettaa Cinema super hit avum all the best to you lalettaa	Positive
5516	5516	Production value ഒന്നും പറയാനില്ല  ഒരു  ചെറിയ budgetil ഇങ്ങനെ ഒരു പടം എടുക്കാൻ  malayalam industrik തന്നെ  സാധിക്കു	Positive
5517	5517	Guest role aanu ..athinu eni valiya thallu venda....	Negative
5518	5518	നരനും നരിമാനും നരസിംഹവുമെല്ലാം പിറവിയെടുത്ത മണ്ണിലേക്ക്.... അലക്സാണ്ടറും, മന്നാഡിയാറും, ബിലാലും ചവിട്ടിമെതിച്ച ഇടങ്ങളിൽ.... പഴശ്ശിയും, രാജാധിരാജയും, ബെല്ലാരി രാജയുമെല്ലാം രാജകീയമാക്കിയ സ്‌ക്രീനുകളിൽ..... അമീറും, ചാവേറുകളും മാമാങ്ക വിസ്ഫോടനങ്ങൾ ഒരുക്കുന്ന ബോക്സ്‌ ഓഫീസുകളിൽ.... അവൻ വരവറിയിച്ചിരിക്കുന്നു.....  രാജയക്കു എഡിയിലുണ്ടായ ആൺപിറപ്പ്... SHYLOCK......   Best wshes ഇക്ക & അജയ്	Positive
5520	5520	Ayyeee ee padathinodulla pradheeksha full poi chila telugu padathil varumbolee. Ikkaye naatikumode directore???	Negative
5521	5521	Ikkaaaaa waiting for 12th April	not-malayalam
5523	5523	ഒരു തണ്ണിർ മത്തൻ ജ്യൂസ്‌ കുടിച്ച feel... ഇതു പൊളിക്കും ട്രൈലെർ കിടുക്കി, തകർത്തു,	Positive
5524	5524	tamil-telungu-malayalam orrumichu  release  cheydhal  valiya orru  sambvam aggum	Positive
5526	5526	ഒരു ബോംബിട്ടു അധികദിവസങ്ങളായിട്ടില്ല അപ്പോഴേക്കും അടുത്ത പടക്കവുമായി   വന്നിരിക്കുന്നു	Negative
5527	5527	Ayyo dharidhryam.avideyum undada lallettan prescence.qureshi.qureshi abraham.lucifer	unknown_state
5528	5528	Epo madhura Raja trailer kande ollu ethu kandappo tharichu poyi. Ettan effect	Positive
5529	5529	Like cheyythu ee pattinodulla eshttam ariyikuka	Positive
5530	5530	Awesome movie ...love you ikka	not-malayalam
5531	5531	ബെന്നി P നായരബലത്തിന്റെ മകൾ അല്ലേ ഈ കുട്ടി	unknown_state
5534	5534	Nte ammo oru rakshayum illa pwoli	Positive
5536	5536	Enik thonnunu idh telugu padam pole ayirkum enn......	Mixed_feelings
5537	5537	മൂക്കേലിരിക്കുന്ന മൂക്കുത്തി ഈ പെണ്ണ് എന്താ കാണാത്തേ	unknown_state
5539	5539	രാത്രി ഒരു 11 മണി കൊല കൊല്ലി ഐറ്റം ഹെഡ്സെറ്റ് വെച്ച് കേട്ട് നോക്ക് powli ayerikum	Positive
5541	5541	81 k views 141 k like🤔🤔🤔	unknown_state
5542	5542	ഞാൻ പൊതുവെ നല്ല അഭിപ്രായം കിട്ടിയ മിക്ക സിനിമകളും തീയേറ്ററിൽ പോയി കാണാറുണ്ട്.. എന്നാൽ മാമാങ്കം ഞാൻ ഇത് വരെ കണ്ടിട്ടില്ല... കാരണം ഈ സിനിമക്ക് വന്ന ഡീഗ്രേഡ് തന്നെയാണ്... എന്നാൽ ഈ പാട്ടും മമ്മൂക്കയെ ഡാൻസ് കണ്ടപ്പോ എനിക്ക് കാര്യം മനസ്സിലായി... നാളെ പോയി തന്നെ മാമാങ്കം കാണണം.. നിങ്ങൾ നശിപ്പിക്കാൻ ശ്രമിക്കുത് ഒരു നടനെ മാത്രമല്ല കൂടാതെ ഒരു വലിയൊരു മലയാള സിനിമയാണ്	Positive
5543	5543	1:28 bgm... Laila mein laila ഓർമ വന്ന ആരേലും ഉണ്ടോ.....??	unknown_state
5545	5545	ഈ പ്രായത്തിലും ഇതു പോലൊരു വേഷം ചെയ്യാൻ മമ്മൂക്കാനെ കൊണ്ടേ പറ്റൂ...	Positive
5547	5547	68 ലും ഇങ്ങനെ നിറഞ്ഞു നിക്കുന്നു...... ആഹാ അന്തസ്സ്...... മമ്മൂക്ക	Positive
5548	5548	എത്ര വട്ടം കണ്ടു. Big brother ന്റെ ടീസർ കണ്ട് ക്ഷീണം മാറ്റാൻ വീണ്ടും.	Positive
5549	5549	9 MILLION 10 MILLION AAVAN WAITING	Positive
5550	5550	Malayalam movies nte oru golden year akatte 2019	Positive
5551	5551	Un like Adaichavarkk Nadu viral namaskkaram	Negative
5552	5552	Malayala cinema ithevidekkaa..... ajjadhi item	Positive
5553	5553	Appazhe.. inni aa KGF tone kude kayattiyal KGF 2 aayi..	unknown_state
5554	5554	Ee teaser DON MAX aan cut ചെയ്തത് .. ഇനി വരാൻ ഇരിക്കുന്നത് LINTO KURIAN ആണ്.	unknown_state
5555	5555	ഇപ്പം ഇതാണല്ലോ ട്രെൻഡ് സൈക്കോയെ പുഴിങ്ങി വെച്ചാൽ പടം ഹിറ്റ്‌	Negative
5556	5556	ലാലേട്ടന്റെ  മാർഗംകളി, massss  ആണ്, ആ  പെൺപിള്ളേരെ  വരെ  കടത്തി  വെട്ടി..	Positive
5557	5557	Usmaane....vegam vaarikettiperukkeda...theeyum pokem parapichond oru koottam varunundeda....	unknown_state
5558	5558	OMG 10K+ dislike. Shylockil ഒരു 21K+ dislike ഇടാൻ ഇവിടെ ആരും ഇല്ലേ	unknown_state
5559	5559	mammootty aa name mattum pothum !	not-malayalam
5560	5560	00:20 galaxy star ഉം  power star ഉം	unknown_state
5562	5562	പാലാ ജൂബിലി 2019  കേറി കാണടാ ഉവ്വേ......	unknown_state
5563	5563	പടം കലക്കും അത് ഉറപ്പായി trailer കണ്ട്പ്പോൾ വിജയക്കും  25 കോടി Box collection മാത്രം കിട്ടും എന്ന് ഉറപ്പുള്ളവർ Like you	Positive
5564	5564	nenchinakathu nammude lalettan aneee	Positive
5565	5565	Telugu mamoothy fan ikada o veskondi	not-malayalam
5566	5566	edi 2 mookkuthi edukkanundo......angane chodikk chilpo kittum...	unknown_state
5567	5567	നമ്മൾ നമ്മളറിയാതെ ഒരു അധോലോകം ആയി മാറിക്കഴിഞ്ഞേന്റെ ഷാജിയേട്ടാ	unknown_state
5568	5568	Seems to be an interesting movie ikka	not-malayalam
5569	5569	മലബാറിലെ മാപ്പിള ഭാഷ ലാലേട്ടന് നടക്കൂല. അതിന് മമ്മൂക്ക തന്നെ വേണം എന്ന് ഒരു ലാലേട്ടൻ fan...	Negative
5571	5571	0:53 ippozzhalle pidi kittiyathu ee cinemayude viewsinte rahasyem .  Ellaam annachimaarkum bhayankara akaamsha aanelloo .	unknown_state
