	id	sent0	label
7960	7960	Ada enna thala ithu en life ah paatha mathiriye iruku trailer🤣🤣🤣🤣 nanum ipdi tha athuku aduthalum siruchute irupan	Mixed_feelings
7961	7961	Ajith mass - vj Anna fan	Positive
7962	7962	Aruvi ponnuku yenda chance kudukala	Positive
7963	7963	1:40 BGM  தலைவன் யுவன்	Positive
7964	7964	Kangana ranaut ko is movie mein kitne log dekhna chahte the like Karen aur comment karke bataen	not-Tamil
7965	7965	Ipo ellam avanga than nallavanga mathiriyum namma kettavanga mathitiyum padam yeduthanga. Ne change pannuva nu nampurom	Positive
7966	7966	சாதி வெறி தலைவிரித்து ஆடும் இந்த நாடும் நாட்டு மக்களும் நாசமாய் போகட்டும்..	unknown_state
7967	7967	Trailar sunni kanda erukku ..seeriyal mari sunni mari erukku...neenga laa oru aal pundaiyala..enthe padam velila vanthaa otha unakku thaa aapathu uyiroda eruke matta..	Negative
7968	7968	Semma தெற்கே தேவராட்டம் வடக்கே வன்னியராட்டம்(திரௌபதி)	Positive
7969	7969	Vera level NGK NGK......... SURYA ANNA MASSSS LOOK	Positive
7970	7970	Adei adhukullayuma 7k views ? #20trailer	Mixed_feelings
7971	7971	Enna da asuran masuran nu sollikittu .....Tha veerama vara da #draupathi  #BGM	unknown_state
7972	7972	Surya annavukku naatumela paithiyam Engaluku surya anna mela paithiyam...	unknown_state
7973	7973	Ethana thadava paathalum bore adikala....	Positive
7974	7974	அட்ட கத்தி,  காலா,  கபாலி வரும் போது  ஒருத்தனும் இல்ல ! இப்போ  இந்த  படத்துக்கு குருமா குஞ்சுகள்  social மீடியா லா ஒரே கதறலா இருக்கு?   டேய்  அடங்க மறு ! அடி வாங்கு குரூப்ஸ் !   பேயாம படம் பாத்தோமா போனோமா னு இருக்கனும் !   இயக்குனர் அண்ணனுக்கு வாழ்த்துக்கள் !	Positive
7976	7976	Ipudi irukkanum Political Genre, Namma Muruganola num eduthu tu varuvane summa mokkaya	not-Tamil
7977	7977	Vera level pullingo solranvan mattum like pannunga	unknown_state
7978	7978	1 M like varathukku help pannunga	Negative
7979	7979	இயக்குனருக்கு வாழ்த்துக்கள் , குருமா,பீ ரஞ்சித் கூட்டத்திற்கு செருப்படி, ஏண்டா நீங்களாம் அடுத்த சாதி பெண்களுக்கு அலஞ்சா உங்க சாதி பெண்கள் என்னடா பண்ணுவாங்க  உங்க சாதி பெண்களை நீங்களே மதிக்கலயா  ??  அனைத்து சொந்தங்களும் இந்த படத்தை பெரிய வெற்றி அடைய செய்ய வேண்டும்	Positive
7981	7981	Ennoda like mattum epo vara vilave matenguthu, en nu therila, anyone reason therinja sollunga	Positive
7982	7982	Ithu already oru short film ah eduthutanga athu super ah irukum . Paakalam ithu eppadi irukunu	Positive
7985	7985	400K left for 13M views	unknown_state
7986	7986	வாழ்த்துக்கள் பட குழுவினர்களுக்கு பலர் சொல்ல தயங்கியதை தைரியமாக சொல்லி உள்ளீர்கள் நானும் பொண்ணை பெற்றவன் என்பதால் இந்த படத்திற்கு முழு ஆதரவு தருவோம்	Positive
7987	7987	I'm big fan I am big fan of Telangana	unknown_state
7988	7988	Thalaivar Padam 1 day 1s show pAkkuravanga like pannunga	unknown_state
7989	7989	already hollywood padathila idhathana yeduthu vachirukanunga...marupadiyum yenda.	Positive
7990	7990	New style la irukku maniratnam sir super	Positive
7991	7991	Trailer pathutu yarellam apdiye Inga vanthinga	unknown_state
7992	7992	Idhu maniratnam sir movie trailer madhiriye illaiye	Negative
7993	7993	U1 ... Nee vara level thalaiva....	Positive
7994	7994	Makkal selvam vjs always mass pakka mass	Positive
7995	7995	Average picture bro., in telugu side	Positive
7998	7998	kadavul'lee ...epadiyachum intha padatha flop agiruu...pleasee ... Mudiyalee	Negative
7999	7999	Vera level paaaa str, Vijay sethupadhi, Aravind swamy, Arun Vijay	Positive
8000	8000	Pink movie Tamil remake ah ??	Positive
8001	8001	Manju mam super performance love you	Positive
8003	8003	Ar rahman bgm Vera levelstr is Vera level masssss	Positive
8004	8004	Thala look Vera level LA eruku	Positive
8005	8005	ѕurчα lσσkѕ ѕєmα ѕupєr ѕurчα αnnα mαѕѕѕ	Positive
8006	8006	Kallar samuthayam Chandrasekarapuram sarbaga valthukkal..... Unmai sambavam	Positive
8007	8007	Gethhh anna nee.... Lovv u vj stpthii	Positive
8008	8008	BGM COPY FROM MALAYALAM MOVIE AKALE -januvariyil viriyum song	Positive
8009	8009	Sweet sapta porom....last dance semma	Mixed_feelings
8010	8010	Izu vijay'da trailer'aaha irunda 30 millions aahi irukkum Ajith vayathu jaasthi aichu Adudda padaththilaavazu ilamaya nadichcha nalla irukkum	Positive
8011	8011	Marana mass... siva sir semma mass... #thala_veriyan	Positive
8012	8012	Saavratha irunthaalum Sanda potu saavanum sir....  Bayanthu kaal la vilunthu saaga koodathu...	Mixed_feelings
8013	8013	YOU WILL SEE MY RAGE!  WATHAA THALA DA	Positive
8014	8014	Nadipin Nayagan yaranu ketta chinna kulandhai yum sollum....SURIYA	Positive
8015	8015	Kavanichigala 1:14 la thalapathy oda movie's kadhalukku maadriyadai and kushi	Mixed_feelings
8016	8016	அடுத்த தலைமுறைக்கு மாற்றங்கள் மிக அருகில்  அருமையான மெய்சிலிர்க்கும் வார்த்தைகள்...	unknown_state
8017	8017	Teaser inna ipidi irukanum.. anga oruthaaan kola pasili kathuraaan	Mixed_feelings
8018	8018	10 board exam la lauguging	Negative
8019	8019	Paanda review pathu vanthavanga like podunga	Positive
8020	8020	Intha 10 star kamicha than trailer Ana orae ala kamichi trailer oduthu trending la yarnu ellarukum theriyum...	Positive
8021	8021	ella ajith fans kum semma treat treat iruku 24...trailer bangam	Mixed_feelings
8022	8022	Kab aa rhi hai bhai ye movie hindi	not-Tamil
8024	8024	Kangana is back with a damdaar acting	Positive
8025	8025	NPK Vs Kaapan battle in August... Like--Kaapan Cmnt--NPK	unknown_state
8026	8026	FDFS.. Thooku Duraiya Thooki.. CHAAPUTARUDA YEN THALAIVEN!!! Yen Manasu Kulinthurutchi... <drinks water>	Positive
8028	8028	இதையே மேடபோட்டு சொன்னா சாதி வெறியன் இப்போ இத்தனை மக்கள் ஆதரவு தாராங்களே இதுக்கென்ன சொல்போரிங்க இவனுங்க எல்லா இடத்திலும் கைவச்சிருக்கானுங்க போல நாங்களும் படம் எடுப்போம் உங்களமாதிரி வித்து பணம் பாக்க இல்ல மக்கள் எல்லாத்தையும் தெரிந்து கொள்ள  படம் திரையரங்குகளில் மறுக்கப்பட்டாலும் மக்களிடம் போய் சேரும்	Mixed_feelings
8029	8029	Iam surya fan but i like trailler awesome trailler..തല സൂപ്പർ ആയി	Positive
8031	8031	Wtf man,75k dislikes,wats der to hate in diz trailer🤦‍	unknown_state
8032	8032	மனசாட்சி இல்லாம எப்படிடா இப்படி dislikes போடரங்க, உண்மையை சொல்லுங்கடா	Mixed_feelings
8035	8035	Thala neenga veara leaval,therikka vittachchu	Positive
8037	8037	Anna evan ethuthaathulum... evan enna sonnaalum... naaama ghilli thaan...  ippovaraikkum naama thaan...  makkal virumbuvathu nammalai thaan......	Positive
8039	8039	V S massssssssss Vera level	Positive
8040	8040	Dai ngk padam vida kaapaan nalla odanum nu vendikonga da	Positive
8041	8041	you kena tunggu lama lagi kalau nak tau saya...malay punch dialogue	not-Tamil
8043	8043	trailer dra perula padathayea kaatita epdiiiii	Positive
8044	8044	Hindi me kab tak upload hoga youtube par	not-Tamil
8045	8045	"Avanuku intha naatu melaye paithiyam ""Selva is back"" bgm king Yuvan"	Positive
8046	8046	Put like if you think it will get 600k  likes	Positive
8047	8047	Kajal is shit I prefer someone like Nayanthara	Negative
8048	8048	One more movie - poor makkal, yella vevasayi, bad politician, drohi corporate, nallavanukku nalla hero, yuk movie......	Negative
8050	8050	15 minutes la 415k views aaaaaa ?........       SATHYAMAAA MARANA MAAASSSS	unknown_state
8051	8051	Urimaiyai ketpavan naksal entru nee    sonnal antha urimaiyai maruppapavenum  ,marthu pesum nee year? Unakkenna Peru.	unknown_state
8052	8052	No. 1 trending laye Romba nal irundha likes adhigama varum so Pangalingala adichi thookalamaa ‍‍‍‍	Negative
8053	8053	Padam First day 1 show Pathavanga Like podunga	Positive
8055	8055	Last shot la semma mass erukapla Thala,Low angle la semma Gethu....	Positive
8056	8056	தஞ்சை முத்தரையர் சார்பாக படம் வெற்றி பெற வாழ்த்துகள். திராவிட பாசாங்கு சாதி ஒழிப்பை எதிர்ப்போம் காங்கிரஸ் கம்யூனிஸ்ட் போலி மத சார்பின்மையை ஒழிப்போம் நம் வேரையும் அடையாளத்தையும் மீட்டெடுப்போம்	Mixed_feelings
8058	8058	Mangkista Kingkista.. Vigu Vijay Rombe Over tha!!!	Mixed_feelings
8059	8059	Yuvan shankar raja bgm Vera level	Positive
8060	8060	I am so very poor videos Thala ya pathu ethukku siricha	Negative
8061	8061	ayyoooo thalaivaaa pinnitingaaaa super marana mass sema style thalaivaaa i love uuuuuuuu semaaa	Positive
8063	8063	100 % Best Movie in 2020	not-Tamil
8064	8064	Surya ending la i am waiting nu Vijay dialogue solla vantharu	unknown_state
8067	8067	Suriya & harris jayaraj combo BGm	not-Tamil
8068	8068	தமிழகத்திலுள்ள  இந்துக்களில் பாதிப்பேர் படித்து முன்னேற முடியாமலா  கிறிஸ்தவன் ஆகவும் முஸ்லீம் ஆகவும் மாறிட்டான்  எல்லாம் உங்கள மாதிரி ஜாதி பாக்குறதால தான்  படித்து முன்னேறு  சாம்பாதின்னு சொல்லி comment பன்றதெல்லாம் ok    தான்  பிறப்பிலிருந்து இறப்பு வரை என்னை நீ பாக்கிற பார்வை நான் அதிகாரத்துக்கு வரக் கூடாதுங்கிற எண்ணம     எங்களை மட்டுமே நீ அடிமைப்படுத்தும் என்று நினைத்தால் நியாமா  ஏண்டா அடிமைப்படுத்திறனு  திரும்பி கேட்டா ஜாதி வெறியன் னு சொன்னா பின்பு எப்படி தான்டா கேட்கிறது  எத்தனை தடவை கேட்டாலும் நீங்க திருந்த போறது இல்லை இதுல இந்தியா வல்லரசு ஆகுமா......	unknown_state
8069	8069	Ayan Surya is back 4 getups	not-Tamil
8070	8070	துன்பம் வரும்போது சிரிங்க என வள்ளுவர் தான் சொன்னாரு சிரிங்க, சிரிங்க! நான் சிரித்தால்!?	unknown_state
8071	8071	Vera level surya ji	Positive
8072	8072	Varlam varlam va varlam vaa Bairavaaaaaaaaa	Positive
8073	8073	200k well soon 10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000k get well soon marana mass teaser	Positive
8074	8074	THALA 60 We want AR Rahman	Mixed_feelings
8075	8075	முதலில் பள்ளர் பறையருக்கு பெண் கொடுத்து கலப்பு திருமணம் செய்யுங்கள் என்ற மாவீரன் காடுவெட்டியாரின் வீர உரை ஞாபகம் வருகிறது... இதில் வெட்கமே இல்லாமல் பிள்ளைவாழ், முதலியார், கவுண்டர் பட்டம் கொண்ட வேளாளர் சாதியின் பெயரை திருடி தேவேந்திரகுலவேளாளர் என இங்கு வந்து முட்டுக்கொடுக்கும் பள்ளர் இன மக்கள்....🤮🤮🤮	Mixed_feelings
8077	8077	பொள்ளாச்சி காதல் விஷயம் இருக்கா படத்துல..  அவிங்கள விட்டுட்டா படம்  முழுமை பெறாதே... இன்னும் யோக்கியமா காட்டி படம் எடுக்கலாம்..ரொம்ப நல்லவங்களா பொள்ளாச்சி காரண காட்டுறிங்க  நம்பிட்டோம்.. அட போங்கடா.	unknown_state
8079	8079	Eyyyyyy inda no1 no2 ellam paapa vilayattu  ennakume thalaivar than no1 super one understand	Positive
8080	8080	Mani Ratnam Padam aah idhu  He's changed......	unknown_state
8081	8081	Pakkalaaammm antha kaali yude aattathea  # bstwishes 4 style mannan  # sethupathiiii sir	Positive
8082	8082	Kuch samaj nhi aaya tamil me lekin thik laga trailer. His last movie?	not-Tamil
8083	8083	Movie Vara level dhanush Anna masss	Positive
8084	8084	mokka except for sana's bgm everything jus like a same vijay masala movie	Positive
8085	8085	Mass means 2.0 Waited for this movement ,also waiting for movie  Semmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmamaaaaaaaaaaaaaaaaaaaaaa	Positive
8087	8087	,Pudicha paaru Pudikilaina moodittu Poiru.   thirumbi vanthitte suryaaaaaaa waiting katta waiting surya kerala fans                     s3	Positive
8088	8088	புலி பதுங்கியது அதிரடியாய் தெறிக்கத்தானோ??? கண் இமைக்காமல் வியக்கவைத்து பலமுறை பாா்க்க வைக்கும் trailerum, repeat modelல் கேட்கவைக்கும் பாடல்களும் போதுமே படம் soooooperrrrrr dooooppperrrr hit என்று சொல்ல!!!! காவலனாய், காதலனாய், தந்தையாய் திரையில் வலம் வந்தாலும், Everything in the world to me is VIJAY....... தெறி BABY!!!!!	Positive
8089	8089	Mohanlal looks and talks like Modi	unknown_state
8091	8091	Release in Telugu SK Anna fans telugu	Positive
8092	8092	last dialogue paaa change eh..   Ila..... #thala......	Positive
8093	8093	நாங்கள் ஒட்டுமொத்த சாதியையும் எதிர்க்கல ஒன்னுக்கு ௨தவாமே உழைக்காமல் உக்காந்து சாப்பிட வசதீயானவன் வீட்டு பெண்ணுக்கு வலை விரிக்கும் ஒரு கும்பலையும் அதை பின்னிருந்து ௨ூக்குவிக்கும் ஒரு கேடு கெட்ட பன்றியின் தோலை ௨ரித்துகாட்டத்தான் இந்த படம்  இது ஒரு இமாலய வெற்றி யை அடையும்	Mixed_feelings
8095	8095	super vijay....LOVE YOU ilaya thalapathy I'm waiting	Positive
8096	8096	Same to same Andra Pradesh janasena party chief Pawan Kalyan	unknown_state
8097	8097	சூர்யா ரசிகர்களுக்கு கொண்டாட்டம் அதை விட நம்ம மோகன்லால் சார் ரசிகர்களுக்கு இன்னும் செம கொண்டாட்டம் காப்பான் வெற்றி பெற வாழ்த்துகள்	Positive
8099	8099	Pariyerum Perumal Ku award varala but next time indha movie Ku kedaikanum.	Positive
8101	8101	Please dub to Kannada language Vijay setupathi sir....	unknown_state
8103	8103	Simbu dhaan damage nu nenaichen..... Superstar Rajini Total damage... Half Tamil Padam 3.0	Negative
8104	8104	Anyone thinking surya got dual role	not-Tamil
8105	8105	Trailer Marana mass ah irukku and the dialogues sema	Positive
8106	8106	Singam 3 coming soon iam waiting i like u suriya	Positive
8108	8108	Ticket dilwai isko kisis ka...taaki yeh bakwaas acting aur na kare	not-Tamil
8109	8109	Tending no 1 soorarai potru                 No 2 pattasu                 No 3 psycho	unknown_state
8112	8112	பிரன்டுனா பேஸ்புக் லைக் குடுக்குர பிரன்ட்னு நினைச்சியா லைப்பே குடுக்குர பிரன்டுடா செம்ம	unknown_state
8113	8113	0.48 to 1.00 Bgm Vera level	Positive
8116	8116	Wt a music ...music vera level	Positive
8117	8117	Ethuku politics nadika matum seiyalam !!	Positive
8118	8118	over action mokka punj dialog eiyaa	Negative
8119	8119	yarellam marana mass video song ku wait panrenga	unknown_state
8120	8120	முத்தரையர் இனத்தின் சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள்	Positive
8121	8121	Saguratha irutha sanda potu saganum yar kallaium vizla kudathu   No fear	Negative
8122	8122	காஞ்சிபுரம் சார்பாக திரைப்படம் மாபெரும் வெற்றி பெற வாழ்த்துக்கள்	Positive
8123	8123	Kongu vellalar gounder sarba ean valthukal	Positive
8124	8124	thala than Vera Evanum Kidayathu Annan Thala Nooru Varusam Valanum	Positive
8125	8125	Romba perumaya iruku da deiii.. yenga irunthu da vareenga nengalam...	unknown_state
8126	8126	never put ur phone in airplane mode	Positive
8128	8128	ஏன் வெளி பொண்ணுங்கள கல்யாண பண்ணினால் தான் ஜாதி ஒழியும் என்ன ஏன் சக்கிலி வீட்டு  பொண்ண கல்யாணம் பண்ணா என்ன ஜாதி  ஒழியாத என்ன	Positive
8129	8129	Anna iam telugu not understand tamil language.. But surya darling action kekka... Plz rls in telugu	not-Tamil
8132	8132	1:55 ipoyachum thirundhunga da Thala-Thalapathy fans	Positive
8133	8133	திருநெல்வேலி மாவட்டம் .தென்காசி மாவட்டம் வன்னியர் சங்கம் சார்பாக வெற்றி பெற வாழ்த்துக்கள்	Positive
8134	8134	Vera level teaser movie ikku marana wating	Positive
8135	8135	அருமையான திரைப்படம்.... மாவீரன் காடுவெட்டியாரின் வாழ்க்கையை திரைப்படமாக்குங்கள்... அண்ணா...	Positive
8136	8136	Kola passila irukan,..yedhurla evan vantalum yeri mithichitu poikitteeeaaa irupan.....	Mixed_feelings
8137	8137	Petta paraak ... Marana mass thalaivaaa	Positive
8138	8138	Thalapathy : Ennada panni vechurikeenga  ... ... Hip-hop adhi :	Negative
8139	8139	வந்தவாசி யாதவர் புரட்சிப் படையின் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்	Positive
8140	8140	Thalaivar daaaa. Pakkathula evanum nikkamudiyathu daaaa.....	Mixed_feelings
8141	8141	லவ் பண்ண மட்டும் போதாது மேட்டரை முடிச்சுட்டு சொன்ன அது சமூகம்  பொண்ணு மேல கை வைச்ச வெட்டுவோம் சொன்ன சாதி சாதி வேண்டாம் ஆன தாழ்த்தப்பட்டோர்  சலுகை வேணும்ல	Mixed_feelings
8142	8142	Verah level from Vijay Anna fans	Positive
8143	8143	dialogues than konjam mokka   anyway massss	Mixed_feelings
8144	8144	Thalaivar varoporaar......Jonjo odhingiru odi padhungiru varadhu thalaivar   PETTA PARAAK	Positive
8145	8145	T H A L A I V A PETTA = M A R A N A M A S S	Positive
8147	8147	Love uuu superstar... Jzt killed it..	Positive
8148	8148	Indha trailerkku dislike pandra anils ahh marundhu adichi kollunga da	Positive
8149	8149	என்ன மாஸ் கற்றான் டா ஹீரோ செமயா இருக்கு பா கண்டிப்பா இந்த movie பாக்கணும்....,,	Positive
8150	8150	Taaru maaru but singam theme iruntha Maas sa irundirukum	Positive
8153	8153	inga niraya perukku illatha kedda palakkam enkidda irukku.  vasool mannan VIJAY anna	Positive
8154	8154	Wow thalaiyoda eyes oru idathla kooda, oru chinna asaivu kooda illa. Sema sharp	Positive
8155	8155	Yeh to chota bheem m tun tun mausi hai🤣🤣	not-Tamil
8156	8156	Energy level super rajinikanth gurava 🤘🤘🤘🤘🤘🤘	Positive
8157	8157	1 million like varanum pls ellarum like podunga	Positive
8159	8159	திரௌபதி  அம்மனாக வந்து மிரட்டும் மண் தொட்டாலும் பெண்ணதொட்டாலும் வெட்டுவொம்  வசனம்  மாஸ்  செம மாஸ் நெல்லை சத்ரியன் வம்சம்	unknown_state
8160	8160	Adei.. Ivar pesaura ella dailogue um Kusuvasam ku daan dedicate pola	Negative
8161	8161	How i download it link plzz	Positive
8163	8163	Wow   Super Star  RajiniKanth Fan's  like Vesukondi   ట్రైలర్ అదిరింది	Positive
8164	8164	விஸ்வகர்மா ஆச்சாரி சார்பாக  படம் மாபெரும் வெற்றி பெற வாழ்த்துக்கள்	Positive
8165	8165	Keka beka short film concept madiri teriyudu 🤔	unknown_state
8166	8166	unaku nigar ni mattutha thala pathe	Positive
8167	8167	Lalettan  suriya annan            Kaappaan	unknown_state
8168	8168	எங்களுக்கு மண்ணு பொண்ணு 2ம் முக்கியம்  இதுல யார் மேல கை வச்சாலும் வெட்டுவோம்  #திரௌபதி     நன்றி அண்ணா:Mohan G Kshatriyan	unknown_state
8169	8169	Unmaiyana Verithanam na adhu Dhanush only da	Positive
8170	8170	ippadi padathila mattum kathayunge nijathila neenga elaam engada ketka poreenga	Negative
8171	8171	Sk get up verithanam....yuvan bgm awesome...sema treat thaaa	Mixed_feelings
8172	8172	Yar ellam #vaanillrul #NKP first single  Update apram trailer pakka vandhu irukinga	Positive
8176	8176	Yarelam dislike paninglo avangellam........ Onnum illa reason mtm slitu pongada naingla	Negative
8177	8177	Comment padikka vantha ellarum sirichikittae comment padinga ...🤣🤣	unknown_state
8178	8178	at 0:30 thalapathy claping in Rajini Style	Positive
8179	8179	Nawazuddin ah enna Da panni vachrukinga?	Positive
8180	8180	அடேய்.நீங்க நாடககாதல்னு சொல்ர இளவரசன், சங்கர்லாம் நம்பி வந்த அந்த பொன்னுங்கலுக்காக உயிரயே வுட்டானுங்கலே தவிர நம்புன பொன்ன கைவிடலடா.நீங்க பெருசா நெனைகிரவனுங்க தான் நாடக காதல் பன்னி பொன்னுங்கல கூட்டிட்டு வந்து நண்பர்கலுக்கு விருந்தாக்கி சீரலுச்சானுங்க பொள்ளாச்சில.தவறான புரிதல் இருக்கலாம் அதுக்காக மத்தவங்கலுக்கும் தவறான சிந்தனைய விதைக்காதிங்க.திருமாவளவன புடிக்கலனா அவர தாக்கி படம் எடுங்க.அந்த அளவுக்கு அறிவு இருந்தா நீங்க யேன் இப்டி படம் எடுக்க போரிங்க.இந்த ஜென்மத்துல ஒழிக்க விட மாட்டிங்க போலயே	Mixed_feelings
8181	8181	Eeeth block buster kandippa by katta vijay fan	Positive
8182	8182	Yaanda DISLIKES Pandrige......  Thala DA........ Thala pola varuma ..	Positive
8183	8183	Massssssssss teaser lets make it 12 million	Positive
8184	8184	Ennapa ellame malayalam comments ah irukku surya semma gethu	Positive
8185	8185	You are very smart surya kua kmal dikhaya apna	not-Tamil
8186	8186	பிரச்சனை எங்கும் உள்ளது ஆனால்  பட்டியல் இனம் அல்லாதவர்கள் பிரச்சனையை   வெளி உலகுக்கு காட்டும் படத்தை அழிக்க நினைத்தால் என்ன நாயம் உள்ளது	unknown_state
8187	8187	Yaaru Fan-numay illa.. Hit like here !!	unknown_state
8188	8188	Gommaala comments box la  intha likes pichai kekuravanga tholla thaaga mudila da saamy	Negative
8189	8189	BATMAN 🦇 Fans Hit Like here	Positive
8190	8190	Omg omg omg Tharu maara katha vidudhu trailer	Positive
8191	8191	Naanum rombha neram ah pakaren , views yeramatinguthu , but likes and dislikes matum yeruthu . Same feeling yarukachi Iruka bro ???	Mixed_feelings
8195	8195	NGK Ella Da, NTK Naam tamilar Kachi	Positive
8196	8196	Shankar sir sayma Maga hit movie all best sir	Positive
8197	8197	Unga ponnungale Olunga valangada potta Thevidiya payalugala	Negative
8198	8198	அசுரனை வதம் செய்க வருகிறது திரௌபதி வன்னியர் குல சத்ரியன் சிதம்பரம்	unknown_state
8199	8199	Last dialogue veraa lvl thala look kolaaa masss	Positive
8200	8200	kannam moochi re re kandu pidi yaaru.................... eeee haaa haaa haaaa.....	Mixed_feelings
8201	8201	ஏன்டா ஜெயலலிதான்னு சொல்லி சசிகலாவ காட்டுறீங்க..   ஒருவேல சின்னம்மா கட்சியா இரூப்பானோ	Negative
8202	8202	Ponnin selvan  naa ok own story nalu ok kalaikar story padama matum iruka kudathathu kadaule	Mixed_feelings
8203	8203	Make up dada nay kaunsa nasha kiya hain bhai	not-Tamil
8205	8205	Keka bukka keka bukka short film?	unknown_state
8206	8206	Sema vera level ma. Love u so much	Positive
8209	8209	Next Vijay jayam Ravi Anna super	Positive
8210	8210	அப்படியே சோபன் பாபு, ஜெயலலிதா மகள் ஷோபனா கதைகளையும் சேர்த்து விடுங்கள். ஏனென்றால் அதுவும் 100% உண்மைதானே.	Positive
8211	8211	Surya sir ur just awesome	Positive
8212	8212	Dei ithanda massu.Enga Thala da eppayum mass	Positive
8214	8214	Enakenumo like Kaala padam maari than thalaivaruku set agumonu thonudhu	Mixed_feelings
8215	8215	விராலிமலை முத்துராஜகுல அம்பலத்தார்கள் சார்பில் படம் வெற்றி வாகைசூட வாழ்த்துக்கள்.	Positive
8216	8216	Trailer super.... Intha padathukku Santhosh narayanan music pottruntha epdi irukkum nu nenachu paarungalaen..	Positive
8217	8217	Kerala thala fans ...  Aarokke und ..	Mixed_feelings
8218	8218	Starting romba scenu but paravala.... Nice....	Positive
8219	8219	Teaser semma iron movie mathiri irukum nu neenaikuren , Fdfs la meet pannalam	Positive
8220	8220	VALIMAI therikkavidalama guys waiting trailer	Positive
8221	8221	அருமை சூப்பர் சகோ திருநெல்வேலி மாவட்டம் பாசுபொன் முப்பிடாதி வாழ்த்துக்கள் நண்பா	Positive
8222	8222	... இந்த அரசியல் மேல செல்வராகவன் ஐய்யா வுக்கே கோவம் வந்துருச்சு ...	Negative
8223	8223	Adhi moonju pundaya pakka mudila Ivan la yen nadikran	Negative
8224	8224	பொண்ண பெத்தவனுக்கு தாண்டா அந்த வலி தெரியும்.  எவனாவது எங்க வீட்டு பொண்ணுங்க  மேல கை வச்சீங்க  எங்க குலசாமி மாவீரன் காடுவெட்டியார் குரு  சொன்ன மாரி எவனா இருந்தாலும் வெட்டுவோம்.இந்த படத்துக்கு எவனாவது பிரச்சனை பண்ணி பாருங்கடா, ஓத்தா எல்லா சத்ரிய சாதி காரனும்   கெளம்புவோம்.       -ஆலத்திப்பள்ளம் வன்னியர் சங்கம், அரியலூர் மாவட்டம்.    படம் வெற்றி உறுதி	Positive
8225	8225	More 301k likes needed for 1M views	Positive
8226	8226	மாமனார் வீட்டு சொத்தை ஆட்டைய போட நினைக்கும் அனைவருக்கும் இந்த படம் சமர்ப்பணம் இப்படிக்கு தென்காசி பறையர்.	unknown_state
8227	8227	Ithu maari yeththana per nenachirupanga....valarum nadigar Ravi intha maari visayangala thavirkanum...athu dhan ungalukku nallathu....illa na konja nal la kaanama poiruvinga.	unknown_state
8228	8228	Sam cs bgm vere level,    Kerala fans like	Positive
8229	8229	in 29 sec arkkenkilm bodhidharmma  ormha vanno	unknown_state
8230	8230	we fans all loveeee uuu annaaa	Positive
8231	8231	Itha paathiddu NGK teaser paarthavargal like pannunga	unknown_state
8232	8232	Oruthar mela viswasam katrathukaga innoruthara yen asinga paduthuringa sema dialogue thala	Positive
8233	8233	எங்களின் மனக்குமுறலை படமாக எடுத்த MOHAN JI கு நன்றி	Positive
8234	8234	Mukkulathor sarpaga padam vetri pera vazhthukal	Positive
8235	8235	Only for Str str str vjs vjs vjs arr arr arr	not-Tamil
8236	8236	padamey vera levalla irukku ini augustla aattam paattam kondaattam  thaan	Positive
8237	8237	இது  மாதிரி படம் நிறைய வர வேண்டும் வாழ்த்துகள்	Positive
8238	8238	Dislike panravan lam note panni vachuko itha Vida double madanga ungaluku kodupom	Positive
8239	8239	Pakadane pora indha Kaali Ida atatha🤘🤘🤘	Positive
8240	8240	1 minuteil 50 time kan allarum	unknown_state
8241	8241	Remake ku meaning theriyamey pink movie oda copy nu katharitu erukanunga anils	Positive
8242	8242	எங்களுக்கும் நம் தாய்நாட்டுமேல பைத்தியம் தான்...... காத்திருக்கோம்......  சுத்தம் செய்ய வேண்டியது, நெறைய இருக்கு....... செய்வோம்...................	Positive
8243	8243	அருமையான முன்னோட்டம். மண்ணும் பொன்னும் எங்களுக்கு ரெண்டுமே முக்கியம் தான் .. தரமான சம்பவம்.	Positive
8244	8244	Thalaivar  , VFX , ARR  , Shankar	Positive
8245	8245	Ada pavi 96 la irunthu oru state ye emathittu thiriyuthu,  atha namma ooru makku mada sambranikalum innamum nambikittu alayuthuga.	Negative
8246	8246	Entha piano music ka yerkanave ketruken....enga veetula eruka musicbox la entha music than varum	Mixed_feelings
8247	8247	vera level hit adikkum flim sure...	Positive
8248	8248	THE KING OF TAMIL NADU THALA	Positive
8249	8249	Am Chitti reloaded version 2.0 samaaaaaaaaa🤳	Positive
8250	8250	Vikram Fans From Andra Pradesh like Vikram	Positive
8251	8251	இதைத்தானே எதிர்பார்த்தோம்... The MASS Club Entertainment	Positive
8252	8252	🤣🤣தலைவி dance super ப🤣🤣🤣 என்னாடா டிரஸ் அது🤪🤪🦸🦸	Negative
8257	8257	Sema str vjs Arvind samy Arun Vijay	Positive
8258	8258	Yogi babu puppy moviek apuram tshirt maathaleya	Negative
8259	8259	Indha aarya tholla thanga mudiyala pa...	Negative
8260	8260	#Kakka_kakka and #Ayan SURYA is back	Positive
